ModelName,Label,InferenceTime,Recognition,Accuracy
mobilenet_v3_1.0_224_small_uint8,label,0.12499094009399414
,,,digital clock,5.424877
,,,spotlight,5.346256
,,,nematode,4.48142
,,,match,4.088313
,,,window screen,3.6952062
mobilenet_v3_1.0_224_small_uint8,label,0.12491297721862793
,,,digital clock,5.5034986
,,,spotlight,5.0317698
,,,nematode,4.5600414
,,,match,4.245556
,,,wing,3.5379634
mobilenet_v3_1.0_224_small_uint8,label,0.12558197975158691
,,,digital clock,5.424877
,,,spotlight,5.346256
,,,nematode,4.4027987
,,,match,3.852449
,,,window screen,3.852449
mobilenet_v3_1.0_224_small_uint8,label,0.12484335899353027
,,,digital clock,5.6607413
,,,spotlight,5.1890125
,,,nematode,4.7959056
,,,oscilloscope,4.088313
,,,window screen,4.088313
mobilenet_v3_0.75_224_small,label,0.026240825653076172
,,,match,4.947871
,,,spotlight,4.3447814
,,,digital clock,4.083328
,,,nematode,3.877854
,,,lighter,3.6440132
mobilenet_v3_0.75_224_small,label,0.03205227851867676
,,,match,4.94585
,,,spotlight,4.34586
,,,digital clock,4.078384
,,,nematode,3.8818738
,,,lighter,3.643296
mobilenet_v3_0.75_224_small,label,0.03223013877868652
,,,match,4.9579997
,,,spotlight,4.358956
,,,digital clock,4.0863013
,,,nematode,3.8709667
,,,lighter,3.6471603
mobilenet_v3_0.75_224_small,label,0.02665996551513672
,,,match,4.948741
,,,spotlight,4.343516
,,,digital clock,4.082294
,,,nematode,3.8877614
,,,lighter,3.6475372
mobilenet_v3_0.75_224_small,label,0.03303956985473633
,,,match,4.961146
,,,spotlight,4.3529277
,,,digital clock,4.087725
,,,nematode,3.8879793
,,,lighter,3.6480317
mobilenet_v3_0.75_224_small,label,0.03156638145446777
,,,match,4.952828
,,,spotlight,4.3414063
,,,digital clock,4.0814347
,,,nematode,3.8759687
,,,lighter,3.635552
mobilenet_v3_0.75_224_small,label,0.03399300575256348
,,,match,4.948328
,,,spotlight,4.340309
,,,digital clock,4.0792603
,,,nematode,3.8809268
,,,lighter,3.6410716
mobilenet_v3_0.75_224_small,label,0.028604745864868164
,,,match,4.9496703
,,,spotlight,4.3473334
,,,digital clock,4.07985
,,,nematode,3.8629982
,,,lighter,3.6404538
mobilenet_v3_0.75_224_small,label,0.03388810157775879
,,,match,4.947173
,,,spotlight,4.3425546
,,,digital clock,4.0804496
,,,nematode,3.8778837
,,,lighter,3.6422763
mobilenet_v3_0.75_224_small,label,0.03217482566833496
,,,match,4.956317
,,,spotlight,4.3564935
,,,digital clock,4.088239
,,,nematode,3.8736207
,,,lighter,3.6462572
mobilenet_v3_0.75_224_small,label,0.027162551879882812
,,,match,4.9499187
,,,spotlight,4.360835
,,,digital clock,4.095902
,,,nematode,3.88431
,,,lighter,3.6466775
mobilenet_v3_0.75_224_small,label,0.026415348052978516
,,,match,4.953968
,,,spotlight,4.3584495
,,,digital clock,4.081038
,,,nematode,3.8751953
,,,lighter,3.6479652
mobilenet_v3_0.75_224_small,label,0.03490471839904785
,,,match,4.942828
,,,spotlight,4.3424196
,,,digital clock,4.0760922
,,,nematode,3.860544
,,,lighter,3.6428485
mobilenet_v3_0.75_224_small,label,0.03404808044433594
,,,match,4.9420376
,,,spotlight,4.3435173
,,,digital clock,4.0732694
,,,nematode,3.8627565
,,,lighter,3.6423483
mobilenet_v3_0.75_224_small,label,0.026624441146850586
,,,match,4.9397664
,,,spotlight,4.346515
,,,digital clock,4.0743294
,,,nematode,3.869064
,,,lighter,3.641546
mobilenet_v3_0.75_224_small,label,0.035970211029052734
,,,match,4.95521
,,,spotlight,4.3485727
,,,digital clock,4.0878944
,,,nematode,3.878701
,,,lighter,3.6464221
mobilenet_v3_0.75_224_small,label,0.027711868286132812
,,,match,4.9460135
,,,spotlight,4.3507195
,,,digital clock,4.07991
,,,nematode,3.8829515
,,,lighter,3.6334488
mobilenet_v3_0.75_224_small,label,0.031122446060180664
,,,match,4.947416
,,,spotlight,4.3506756
,,,digital clock,4.065309
,,,nematode,3.862665
,,,lighter,3.6409416
mobilenet_v3_0.75_224_small,label,0.026540040969848633
,,,match,4.956997
,,,spotlight,4.347433
,,,digital clock,4.079296
,,,nematode,3.8625185
,,,lighter,3.6434507
mobilenet_v3_0.75_224_small,label,0.0313112735748291
,,,match,4.960013
,,,spotlight,4.3574452
,,,digital clock,4.0808406
,,,nematode,3.8769624
,,,lighter,3.645707
mobilenet_v3_0.75_224_small,label,0.030441999435424805
,,,match,4.964748
,,,spotlight,4.3527327
,,,digital clock,4.08564
,,,nematode,3.8825142
,,,lighter,3.6430452
mobilenet_v3_0.75_224_small,label,0.029993057250976562
,,,match,4.9407115
,,,spotlight,4.3459783
,,,digital clock,4.0612135
,,,nematode,3.8485782
,,,lighter,3.6385405
mobilenet_v3_0.75_224_small,label,0.0333402156829834
,,,match,4.9551325
,,,spotlight,4.34713
,,,digital clock,4.089141
,,,nematode,3.8869522
,,,lighter,3.6436367
mobilenet_v3_0.75_224_small,label,0.03507399559020996
,,,match,4.9577246
,,,spotlight,4.3520093
,,,digital clock,4.0846243
,,,nematode,3.8722022
,,,lighter,3.6477776
mobilenet_v3_0.75_224_small,label,0.02690744400024414
,,,match,4.952509
,,,spotlight,4.346442
,,,digital clock,4.071572
,,,nematode,3.8645241
,,,lighter,3.6443317
mobilenet_v3_0.75_224_small,label,0.03165102005004883
,,,match,4.9417186
,,,spotlight,4.3368125
,,,digital clock,4.0648828
,,,nematode,3.86397
,,,lighter,3.6389666
mobilenet_v3_0.75_224_small,label,0.03196287155151367
,,,match,4.9440684
,,,spotlight,4.3457003
,,,digital clock,4.069703
,,,nematode,3.8690555
,,,lighter,3.6423025
mobilenet_v3_0.75_224_small,label,0.03133845329284668
,,,match,4.9445424
,,,spotlight,4.343258
,,,digital clock,4.0759673
,,,nematode,3.87204
,,,lighter,3.6447902
mobilenet_v3_0.75_224_small,label,0.03602123260498047
,,,match,4.946557
,,,spotlight,4.3489423
,,,digital clock,4.0728736
,,,nematode,3.862775
,,,lighter,3.6400816
mobilenet_v3_0.75_224_small,label,0.031249284744262695
,,,match,4.960882
,,,spotlight,4.354796
,,,digital clock,4.08511
,,,nematode,3.8852632
,,,lighter,3.646071
mobilenet_v3_0.75_224_small,label,0.03436779975891113
,,,match,4.9591374
,,,spotlight,4.3504577
,,,digital clock,4.0894017
,,,nematode,3.893069
,,,lighter,3.6453373
mobilenet_v3_0.75_224_small,label,0.032579660415649414
,,,match,4.9401293
,,,spotlight,4.3502827
,,,digital clock,4.077405
,,,nematode,3.8652394
,,,lighter,3.6474931
mobilenet_v3_0.75_224_small,label,0.03312540054321289
,,,match,4.9675946
,,,spotlight,4.3598943
,,,digital clock,4.0948906
,,,nematode,3.8880537
,,,lighter,3.6501853
mobilenet_v3_0.75_224_small,label,0.03278708457946777
,,,match,4.939176
,,,spotlight,4.3475637
,,,digital clock,4.0783973
,,,nematode,3.8664906
,,,lighter,3.647236
mobilenet_v3_0.75_224_small,label,0.03093266487121582
,,,match,4.947871
,,,spotlight,4.3469977
,,,digital clock,4.0780735
,,,nematode,3.8705256
,,,lighter,3.6438656
mobilenet_v3_0.75_224_small,label,0.02938675880432129
,,,match,4.9505525
,,,spotlight,4.354337
,,,digital clock,4.08092
,,,nematode,3.8765075
,,,lighter,3.6396008
mobilenet_v3_0.75_224_small,label,0.03323984146118164
,,,match,4.956539
,,,spotlight,4.3489847
,,,digital clock,4.0798426
,,,nematode,3.876476
,,,lighter,3.648391
mobilenet_v3_0.75_224_small,label,0.031676292419433594
,,,match,4.932199
,,,spotlight,4.342569
,,,digital clock,4.0728745
,,,nematode,3.8566868
,,,lighter,3.6403148
mobilenet_v3_0.75_224_small,label,0.03076934814453125
,,,match,4.9599714
,,,spotlight,4.3477464
,,,digital clock,4.0836096
,,,nematode,3.8717706
,,,lighter,3.6489668
mobilenet_v3_0.75_224_small,label,0.026531696319580078
,,,match,4.943461
,,,spotlight,4.3480926
,,,digital clock,4.0734897
,,,nematode,3.8644516
,,,lighter,3.6452835
mobilenet_v3_1.0_224_large_minimalistic_uint8,label,0.23163151741027832
,,,nematode,5.109021
,,,match,4.784639
,,,spotlight,4.2980657
,,,digital clock,4.054779
,,,lighter,3.4060142
mobilenet_v3_1.0_224_large_minimalistic_uint8,label,0.2315824031829834
,,,nematode,5.2712126
,,,match,4.7035437
,,,spotlight,4.21697
,,,digital clock,4.1358743
,,,lighter,3.3249187
mobilenet_v3_1.0_224_large_minimalistic_uint8,label,0.23160672187805176
,,,nematode,5.190117
,,,match,4.622448
,,,spotlight,4.1358743
,,,digital clock,4.054779
,,,refrigerator,3.3249187
mobilenet_v3_1.0_224_large_minimalistic_uint8,label,0.23170900344848633
,,,nematode,5.2712126
,,,match,4.7035437
,,,spotlight,4.21697
,,,digital clock,4.054779
,,,vine snake,3.4060142
mobilenet_v3_1.0_224_large_minimalistic_uint8,label,0.23160862922668457
,,,nematode,5.190117
,,,match,4.7035437
,,,spotlight,4.1358743
,,,digital clock,4.054779
,,,vine snake,3.3249187
mobilenet_v3_1.0_224_large_minimalistic_uint8,label,0.23163819313049316
,,,nematode,5.2712126
,,,match,4.784639
,,,spotlight,4.21697
,,,digital clock,3.9736834
,,,refrigerator,3.3249187
mobilenet_v3_1.0_224_large_minimalistic_uint8,label,0.2315998077392578
,,,nematode,4.9468303
,,,match,4.7035437
,,,spotlight,4.2980657
,,,digital clock,3.9736834
,,,refrigerator,3.3249187
mobilenet_v3_1.0_224_large_minimalistic_uint8,label,0.2315826416015625
,,,nematode,5.2712126
,,,match,4.7035437
,,,spotlight,4.1358743
,,,digital clock,4.1358743
,,,vine snake,3.3249187
mobilenet_v3_1.0_224_large_minimalistic_uint8,label,0.23143577575683594
,,,nematode,5.190117
,,,match,4.784639
,,,spotlight,4.2980657
,,,digital clock,4.1358743
,,,vine snake,3.4060142
mobilenet_v3_1.0_224_large_minimalistic_uint8,label,0.23151755332946777
,,,nematode,5.109021
,,,match,4.7035437
,,,spotlight,4.1358743
,,,digital clock,4.054779
,,,refrigerator,3.4060142
mobilenet_v3_1.0_224_large_minimalistic_uint8,label,0.2317676544189453
,,,nematode,5.2712126
,,,match,4.7035437
,,,digital clock,4.21697
,,,spotlight,4.1358743
,,,lighter,3.3249187
mobilenet_v3_1.0_224_large_minimalistic_uint8,label,0.231736421585083
,,,nematode,5.2712126
,,,match,4.7035437
,,,spotlight,4.21697
,,,digital clock,4.054779
,,,vine snake,3.3249187
mobilenet_v3_1.0_224_large_minimalistic_uint8,label,0.2317814826965332
,,,nematode,5.109021
,,,match,4.7035437
,,,spotlight,4.21697
,,,digital clock,4.054779
,,,vine snake,3.3249187
mobilenet_v3_1.0_224_large_minimalistic_uint8,label,0.23192381858825684
,,,nematode,5.4334035
,,,match,4.7035437
,,,spotlight,4.054779
,,,digital clock,4.054779
,,,vine snake,3.3249187
mobilenet_v3_1.0_224_large_minimalistic_uint8,label,0.23183846473693848
,,,nematode,5.2712126
,,,match,4.784639
,,,spotlight,4.1358743
,,,digital clock,4.054779
,,,vine snake,3.3249187
mobilenet_v3_1.0_224_large_minimalistic_uint8,label,0.2315068244934082
,,,nematode,5.2712126
,,,match,4.7035437
,,,digital clock,4.21697
,,,spotlight,4.21697
,,,vine snake,3.3249187
mobilenet_v3_1.0_224_large_minimalistic_uint8,label,0.23164844512939453
,,,nematode,5.2712126
,,,match,4.7035437
,,,spotlight,4.21697
,,,digital clock,4.054779
,,,refrigerator,3.4060142
mobilenet_v3_1.0_224_large_minimalistic_uint8,label,0.23166632652282715
,,,nematode,5.109021
,,,match,4.784639
,,,spotlight,4.21697
,,,digital clock,4.054779
,,,lighter,3.3249187
mobilenet_v3_1.0_224_large_minimalistic_uint8,label,0.23177361488342285
,,,nematode,5.0279255
,,,match,4.622448
,,,spotlight,4.21697
,,,digital clock,4.1358743
,,,lighter,3.243823
mobilenet_v3_1.0_224_large_minimalistic_uint8,label,0.23176860809326172
,,,nematode,5.514499
,,,match,4.7035437
,,,spotlight,4.1358743
,,,digital clock,4.054779
,,,refrigerator,3.4060142
mobilenet_v3_1.0_224_large_minimalistic_uint8,label,0.23197221755981445
,,,nematode,5.2712126
,,,match,4.7035437
,,,spotlight,4.21697
,,,digital clock,4.1358743
,,,vine snake,3.3249187
mobilenet_v3_1.0_224_large_minimalistic_uint8,label,0.23154258728027344
,,,nematode,5.190117
,,,match,4.622448
,,,spotlight,4.21697
,,,digital clock,4.054779
,,,vine snake,3.3249187
mobilenet_v3_1.0_224_large_minimalistic_uint8,label,0.23172998428344727
,,,nematode,5.2712126
,,,match,4.7035437
,,,digital clock,4.054779
,,,spotlight,4.054779
,,,vine snake,3.3249187
mobilenet_v3_1.0_224_large_minimalistic_uint8,label,0.2317521572113037
,,,nematode,5.0279255
,,,match,4.622448
,,,spotlight,4.21697
,,,digital clock,4.054779
,,,refrigerator,3.4060142
mobilenet_v3_1.0_224_large_minimalistic_uint8,label,0.23189735412597656
,,,nematode,5.2712126
,,,match,4.784639
,,,spotlight,4.2980657
,,,digital clock,4.1358743
,,,vine snake,3.4060142
mobilenet_v3_1.0_224_large_minimalistic_uint8,label,0.23189806938171387
,,,nematode,5.2712126
,,,match,4.784639
,,,spotlight,4.21697
,,,digital clock,4.1358743
,,,vine snake,3.3249187
mobilenet_v3_1.0_224_large_minimalistic_uint8,label,0.23185467720031738
,,,nematode,4.9468303
,,,match,4.7035437
,,,spotlight,4.054779
,,,digital clock,3.811492
,,,refrigerator,3.4060142
mobilenet_v3_1.0_224_large_minimalistic_uint8,label,0.2317361831665039
,,,nematode,5.190117
,,,match,4.7035437
,,,digital clock,4.21697
,,,spotlight,4.21697
,,,refrigerator,3.3249187
mobilenet_v3_1.0_224_large_minimalistic_uint8,label,0.2319345474243164
,,,nematode,5.109021
,,,match,4.622448
,,,spotlight,4.21697
,,,digital clock,4.054779
,,,refrigerator,3.4871097
mobilenet_v3_1.0_224_large_minimalistic_uint8,label,0.23172783851623535
,,,nematode,5.2712126
,,,match,4.784639
,,,spotlight,4.21697
,,,digital clock,4.1358743
,,,lighter,3.3249187
mobilenet_v3_1.0_224_large_minimalistic_uint8,label,0.23183751106262207
,,,nematode,5.190117
,,,match,4.784639
,,,spotlight,4.21697
,,,digital clock,3.9736834
,,,lighter,3.4060142
mobilenet_v3_1.0_224_large_minimalistic_uint8,label,0.23168468475341797
,,,nematode,5.2712126
,,,match,4.784639
,,,digital clock,4.1358743
,,,spotlight,4.1358743
,,,tennis ball,3.3249187
mobilenet_v3_1.0_224_large_minimalistic_uint8,label,0.2317662239074707
,,,nematode,5.2712126
,,,match,4.622448
,,,spotlight,4.1358743
,,,digital clock,4.054779
,,,vine snake,3.243823
mobilenet_v3_1.0_224_large_minimalistic_uint8,label,0.23183822631835938
,,,nematode,5.3523083
,,,match,4.7035437
,,,spotlight,4.21697
,,,digital clock,4.1358743
,,,vine snake,3.3249187
mobilenet_v3_1.0_224_large_minimalistic_uint8,label,0.23172616958618164
,,,nematode,5.190117
,,,match,4.7035437
,,,spotlight,4.2980657
,,,digital clock,4.1358743
,,,vine snake,3.4060142
mobilenet_v3_1.0_224_large_minimalistic_uint8,label,0.23144221305847168
,,,nematode,5.2712126
,,,match,4.784639
,,,spotlight,4.21697
,,,digital clock,4.1358743
,,,lighter,3.4060142
mobilenet_v3_1.0_224_large_minimalistic_uint8,label,0.23149442672729492
,,,nematode,5.109021
,,,match,4.7035437
,,,spotlight,4.2980657
,,,digital clock,4.054779
,,,lighter,3.3249187
mobilenet_v3_1.0_224_large_minimalistic_uint8,label,0.23151612281799316
,,,nematode,5.2712126
,,,match,4.7035437
,,,spotlight,4.2980657
,,,digital clock,4.054779
,,,vine snake,3.3249187
mobilenet_v3_1.0_224_large_minimalistic_uint8,label,0.23192143440246582
,,,nematode,5.109021
,,,match,4.784639
,,,spotlight,4.21697
,,,digital clock,4.054779
,,,lighter,3.3249187
mobilenet_v3_1.0_224_large_minimalistic_uint8,label,0.23158669471740723
,,,nematode,5.2712126
,,,match,4.784639
,,,spotlight,4.1358743
,,,digital clock,4.054779
,,,vine snake,3.3249187
mobilenet_v3_0.75_224_large,label,0.09355974197387695
,,,match,4.8339195
,,,nematode,4.0764894
,,,lighter,4.018755
,,,spotlight,3.8997843
,,,digital clock,3.7936306
mobilenet_v3_0.75_224_large,label,0.08420491218566895
,,,match,4.8376136
,,,nematode,4.081378
,,,lighter,4.022527
,,,spotlight,3.8975117
,,,digital clock,3.797966
mobilenet_v3_0.75_224_large,label,0.09260344505310059
,,,match,4.836331
,,,nematode,4.0752454
,,,lighter,4.024393
,,,spotlight,3.9010334
,,,digital clock,3.7974107
mobilenet_v3_0.75_224_large,label,0.09382486343383789
,,,match,4.8361425
,,,nematode,4.0746555
,,,lighter,4.0233984
,,,spotlight,3.9026835
,,,digital clock,3.793048
mobilenet_v3_0.75_224_large,label,0.08768510818481445
,,,match,4.8392086
,,,nematode,4.0729527
,,,lighter,4.0216794
,,,spotlight,3.89815
,,,digital clock,3.795722
mobilenet_v3_0.75_224_large,label,0.08565735816955566
,,,match,4.8347483
,,,nematode,4.0768876
,,,lighter,4.02182
,,,spotlight,3.8997326
,,,digital clock,3.7977605
mobilenet_v3_0.75_224_large,label,0.11145782470703125
,,,match,4.83506
,,,nematode,4.0760093
,,,lighter,4.020846
,,,spotlight,3.8988013
,,,digital clock,3.7967453
mobilenet_v3_0.75_224_large,label,0.09106612205505371
,,,match,4.8369465
,,,nematode,4.0759525
,,,lighter,4.023477
,,,spotlight,3.8944983
,,,digital clock,3.7976358
mobilenet_v3_0.75_224_large,label,0.11210036277770996
,,,match,4.8353577
,,,nematode,4.078308
,,,lighter,4.0215178
,,,spotlight,3.8925097
,,,digital clock,3.7938926
mobilenet_v3_0.75_224_large,label,0.09431648254394531
,,,match,4.8399277
,,,nematode,4.0725455
,,,lighter,4.019911
,,,spotlight,3.896157
,,,digital clock,3.7906222
mobilenet_v3_0.75_224_large,label,0.10088682174682617
,,,match,4.8348165
,,,nematode,4.0772815
,,,lighter,4.0236464
,,,spotlight,3.9026694
,,,digital clock,3.7982862
mobilenet_v3_0.75_224_large,label,0.09560775756835938
,,,match,4.842056
,,,nematode,4.075732
,,,lighter,4.0272555
,,,spotlight,3.904526
,,,digital clock,3.8037567
mobilenet_v3_0.75_224_large,label,0.08841800689697266
,,,match,4.834351
,,,nematode,4.077076
,,,lighter,4.020116
,,,spotlight,3.9030437
,,,digital clock,3.7933414
mobilenet_v3_0.75_224_large,label,0.0973048210144043
,,,match,4.8395877
,,,nematode,4.077179
,,,lighter,4.025565
,,,spotlight,3.9025314
,,,digital clock,3.7989867
mobilenet_v3_0.75_224_large,label,0.09532952308654785
,,,match,4.831806
,,,nematode,4.080371
,,,lighter,4.0192566
,,,spotlight,3.8915632
,,,digital clock,3.7967424
mobilenet_v3_0.75_224_large,label,0.08689713478088379
,,,match,4.839713
,,,nematode,4.074902
,,,lighter,4.023528
,,,spotlight,3.9028509
,,,digital clock,3.7992737
mobilenet_v3_0.75_224_large,label,0.09483480453491211
,,,match,4.829905
,,,nematode,4.08578
,,,lighter,4.0144634
,,,spotlight,3.8943605
,,,digital clock,3.7973654
mobilenet_v3_0.75_224_large,label,0.0854804515838623
,,,match,4.8399863
,,,nematode,4.077297
,,,lighter,4.0257134
,,,spotlight,3.9002001
,,,digital clock,3.7967002
mobilenet_v3_0.75_224_large,label,0.08847689628601074
,,,match,4.835334
,,,nematode,4.0737033
,,,lighter,4.0240145
,,,spotlight,3.905236
,,,digital clock,3.7990348
mobilenet_v3_0.75_224_large,label,0.08922505378723145
,,,match,4.8325367
,,,nematode,4.073553
,,,lighter,4.0229726
,,,spotlight,3.8914328
,,,digital clock,3.7912605
mobilenet_v3_0.75_224_large,label,0.08607363700866699
,,,match,4.843918
,,,nematode,4.0767455
,,,lighter,4.02984
,,,spotlight,3.909135
,,,digital clock,3.7988276
mobilenet_v3_0.75_224_large,label,0.08986806869506836
,,,match,4.83671
,,,nematode,4.079646
,,,lighter,4.025196
,,,spotlight,3.8974674
,,,digital clock,3.7999287
mobilenet_v3_0.75_224_large,label,0.08620023727416992
,,,match,4.8323326
,,,nematode,4.0766993
,,,lighter,4.0214214
,,,spotlight,3.899005
,,,digital clock,3.7951798
mobilenet_v3_0.75_224_large,label,0.08865761756896973
,,,match,4.842398
,,,nematode,4.0744066
,,,lighter,4.0276
,,,spotlight,3.9029624
,,,digital clock,3.7960105
mobilenet_v3_0.75_224_large,label,0.09139394760131836
,,,match,4.8413987
,,,nematode,4.073934
,,,lighter,4.028007
,,,spotlight,3.900965
,,,digital clock,3.800497
mobilenet_v3_0.75_224_large,label,0.08110308647155762
,,,match,4.8432817
,,,nematode,4.0728455
,,,lighter,4.0307145
,,,spotlight,3.9082825
,,,digital clock,3.8017461
