ModelName,Label,InferenceTime,Recognition,Accuracy
,,,front curtain,5.4551363
,,,nematode,5.4043784
,,,spotlight,4.4993463
mobilenet_v2_0.35_224,label,0.049866676330566406
,,,digital clock,5.7252703
,,,match,5.6816278
,,,front curtain,5.473624
,,,nematode,5.4207997
,,,spotlight,4.5061684
mobilenet_v2_0.35_224,label,0.04794120788574219
,,,digital clock,5.74308
,,,match,5.6999574
,,,front curtain,5.473149
,,,nematode,5.4284043
,,,spotlight,4.524276
mobilenet_v2_0.35_224,label,0.04862189292907715
,,,digital clock,5.723823
,,,match,5.68664
,,,front curtain,5.4630284
,,,nematode,5.4168987
,,,spotlight,4.503091
mobilenet_v2_0.35_224,label,0.050126075744628906
,,,digital clock,5.727278
,,,match,5.678822
,,,front curtain,5.4601827
,,,nematode,5.402648
,,,spotlight,4.5126343
mobilenet_v2_0.35_224,label,0.05163073539733887
,,,digital clock,5.7344575
,,,match,5.681808
,,,front curtain,5.46565
,,,nematode,5.4132986
,,,spotlight,4.5280285
mobilenet_v2_0.35_224,label,0.046949148178100586
,,,digital clock,5.730698
,,,match,5.688778
,,,front curtain,5.4656243
,,,nematode,5.412501
,,,spotlight,4.5235825
mobilenet_v2_0.35_224,label,0.052640676498413086
,,,digital clock,5.7174006
,,,match,5.678316
,,,front curtain,5.453285
,,,nematode,5.405401
,,,spotlight,4.5079246
mobilenet_v2_0.35_224,label,0.04781365394592285
,,,digital clock,5.7231436
,,,match,5.6712985
,,,front curtain,5.4623666
,,,nematode,5.408483
,,,spotlight,4.509715
mobilenet_v2_0.35_224,label,0.05084538459777832
,,,digital clock,5.736318
,,,match,5.6760435
,,,front curtain,5.463931
,,,nematode,5.423696
,,,spotlight,4.5057154
mobilenet_v2_0.35_224,label,0.050267934799194336
,,,digital clock,5.7274184
,,,match,5.674762
,,,front curtain,5.4620323
,,,nematode,5.4066095
,,,spotlight,4.5147157
mobilenet_v2_0.35_224,label,0.05056190490722656
,,,digital clock,5.713151
,,,match,5.6639295
,,,front curtain,5.4567375
,,,nematode,5.409146
,,,spotlight,4.4941463
mobilenet_v2_0.35_224,label,0.048455238342285156
,,,digital clock,5.7174373
,,,match,5.670755
,,,front curtain,5.4512615
,,,nematode,5.4011345
,,,spotlight,4.5064306
mobilenet_v2_0.35_224,label,0.05064988136291504
,,,digital clock,5.722131
,,,match,5.673737
,,,front curtain,5.454488
,,,nematode,5.4000487
,,,spotlight,4.5013466
mobilenet_v2_0.35_224,label,0.05059504508972168
,,,digital clock,5.718679
,,,match,5.682863
,,,front curtain,5.4592223
,,,nematode,5.4036036
,,,spotlight,4.4943075
mobilenet_v2_0.35_224,label,0.049910783767700195
,,,digital clock,5.736845
,,,match,5.691139
,,,front curtain,5.47282
,,,nematode,5.409647
,,,spotlight,4.516208
mobilenet_v2_0.35_224,label,0.044855594635009766
,,,digital clock,5.7166433
,,,match,5.6779733
,,,front curtain,5.456521
,,,nematode,5.408054
,,,spotlight,4.497526
mobilenet_v2_0.35_224,label,0.04856753349304199
,,,digital clock,5.7420816
,,,match,5.688421
,,,front curtain,5.4688344
,,,nematode,5.4138136
,,,spotlight,4.5255456
mobilenet_v2_0.35_224,label,0.055480241775512695
,,,digital clock,5.7165723
,,,match,5.6763864
,,,front curtain,5.452737
,,,nematode,5.4032154
,,,spotlight,4.4997964
mobilenet_v2_0.35_224,label,0.05005526542663574
,,,digital clock,5.7217546
,,,match,5.6803803
,,,front curtain,5.458421
,,,nematode,5.412617
,,,spotlight,4.504005
mobilenet_v2_0.35_224,label,0.04868674278259277
,,,digital clock,5.7013073
,,,match,5.673861
,,,front curtain,5.447095
,,,nematode,5.380133
,,,spotlight,4.502722
mobilenet_v2_0.35_224,label,0.04954957962036133
,,,digital clock,5.7217674
,,,match,5.663224
,,,front curtain,5.4582562
,,,nematode,5.415369
,,,spotlight,4.50191
mobilenet_v2_0.35_224,label,0.0525660514831543
,,,digital clock,5.729243
,,,match,5.6846595
,,,front curtain,5.4536786
,,,nematode,5.410415
,,,spotlight,4.516224
mobilenet_v2_0.35_224,label,0.04634976387023926
,,,digital clock,5.7139044
,,,match,5.671341
,,,front curtain,5.4534364
,,,nematode,5.3986006
,,,spotlight,4.5036054
mobilenet_v2_0.35_224,label,0.051302194595336914
,,,digital clock,5.7214537
,,,match,5.6843743
,,,front curtain,5.4595757
,,,nematode,5.4023094
,,,spotlight,4.5086956
mobilenet_v2_0.35_224,label,0.04874277114868164
,,,digital clock,5.7386217
,,,match,5.679333
,,,front curtain,5.4613404
,,,nematode,5.410244
,,,spotlight,4.523476
mobilenet_v2_0.35_224,label,0.04816007614135742
,,,digital clock,5.7377033
,,,match,5.6934648
,,,front curtain,5.4679594
,,,nematode,5.416201
,,,spotlight,4.5202394
mobilenet_v2_0.35_224,label,0.044946908950805664
,,,digital clock,5.716772
,,,match,5.673506
,,,front curtain,5.459489
,,,nematode,5.412505
,,,spotlight,4.4963355
mobilenet_v2_0.35_224,label,0.04984283447265625
,,,digital clock,5.7315016
,,,match,5.6869426
,,,front curtain,5.464977
,,,nematode,5.414759
,,,spotlight,4.511545
mobilenet_v2_0.75_96_quant,label,0.08858609199523926
,,,digital clock,4.7528706
,,,nematode,4.7528706
,,,velvet,4.269528
,,,lampshade,3.8667424
,,,spotlight,3.3833995
mobilenet_v2_0.75_96_quant,label,0.09118151664733887
,,,digital clock,4.833428
,,,nematode,4.6723137
,,,velvet,4.269528
,,,lampshade,3.786185
,,,spotlight,3.3833995
mobilenet_v2_0.75_96_quant,label,0.09131646156311035
,,,digital clock,4.833428
,,,nematode,4.6723137
,,,velvet,4.1889706
,,,lampshade,3.786185
,,,spotlight,3.4639566
mobilenet_v2_0.75_96_quant,label,0.09109163284301758
,,,digital clock,4.7528706
,,,nematode,4.5917563
,,,velvet,4.269528
,,,lampshade,3.786185
,,,spotlight,3.3028424
mobilenet_v2_0.75_96_quant,label,0.0914616584777832
,,,digital clock,4.7528706
,,,nematode,4.6723137
,,,velvet,4.1889706
,,,lampshade,3.705628
,,,spotlight,3.3833995
mobilenet_v2_0.75_96_quant,label,0.09121990203857422
,,,digital clock,4.913985
,,,nematode,4.833428
,,,velvet,4.3500853
,,,lampshade,3.9472995
,,,spotlight,3.4639566
mobilenet_v2_0.75_96_quant,label,0.09153532981872559
,,,nematode,4.7528706
,,,digital clock,4.7528706
,,,velvet,4.1889706
,,,lampshade,3.705628
,,,spotlight,3.3833995
mobilenet_v2_0.75_96_quant,label,0.09131193161010742
,,,digital clock,4.913985
,,,nematode,4.5917563
,,,velvet,4.1889706
,,,lampshade,3.8667424
,,,spotlight,3.4639566
mobilenet_v2_0.75_96_quant,label,0.09142088890075684
,,,digital clock,4.7528706
,,,nematode,4.5917563
,,,velvet,4.1889706
,,,lampshade,3.705628
,,,spotlight,3.3833995
mobilenet_v2_0.75_96_quant,label,0.09103751182556152
,,,nematode,4.7528706
,,,digital clock,4.6723137
,,,velvet,4.1084137
,,,lampshade,3.705628
,,,spotlight,3.4639566
mobilenet_v2_0.75_96_quant,label,0.09147238731384277
,,,digital clock,4.913985
,,,nematode,4.6723137
,,,velvet,4.1889706
,,,lampshade,3.9472995
,,,spotlight,3.4639566
mobilenet_v2_0.75_96_quant,label,0.09131169319152832
,,,digital clock,4.913985
,,,nematode,4.6723137
,,,velvet,4.1889706
,,,lampshade,3.8667424
,,,spotlight,3.4639566
mobilenet_v2_0.75_96_quant,label,0.09075331687927246
,,,digital clock,4.833428
,,,nematode,4.6723137
,,,velvet,4.1889706
,,,lampshade,3.8667424
,,,spotlight,3.4639566
mobilenet_v2_0.75_96_quant,label,0.09084010124206543
,,,digital clock,4.833428
,,,nematode,4.6723137
,,,velvet,4.269528
,,,lampshade,3.705628
,,,spotlight,3.3833995
mobilenet_v2_0.75_96_quant,label,0.09107494354248047
,,,nematode,4.994542
,,,digital clock,4.913985
,,,velvet,4.269528
,,,lampshade,3.705628
,,,spotlight,3.4639566
mobilenet_v2_0.75_96_quant,label,0.09076166152954102
,,,digital clock,4.6723137
,,,nematode,4.5917563
,,,velvet,4.3500853
,,,lampshade,3.786185
,,,spotlight,3.3028424
mobilenet_v2_0.75_96_quant,label,0.09094405174255371
,,,digital clock,4.913985
,,,nematode,4.7528706
,,,velvet,4.1889706
,,,lampshade,3.786185
,,,spotlight,3.3833995
mobilenet_v2_0.75_96_quant,label,0.09074759483337402
,,,digital clock,4.833428
,,,nematode,4.6723137
,,,velvet,4.1889706
,,,lampshade,3.705628
,,,spotlight,3.3833995
mobilenet_v2_0.75_96_quant,label,0.09094548225402832
,,,digital clock,4.913985
,,,nematode,4.7528706
,,,velvet,4.1889706
,,,lampshade,3.786185
,,,spotlight,3.3833995
mobilenet_v2_0.75_96_quant,label,0.09075546264648438
,,,digital clock,4.7528706
,,,nematode,4.5917563
,,,velvet,4.269528
,,,lampshade,3.786185
,,,spotlight,3.3028424
mobilenet_v2_0.75_96_quant,label,0.0909264087677002
,,,digital clock,4.7528706
,,,nematode,4.5111995
,,,velvet,4.269528
,,,lampshade,3.786185
,,,spotlight,3.5445137
mobilenet_v2_0.75_96_quant,label,0.09058952331542969
,,,digital clock,4.833428
,,,nematode,4.833428
,,,velvet,4.1889706
,,,lampshade,3.786185
,,,spotlight,3.4639566
mobilenet_v2_0.75_96_quant,label,0.09120559692382812
,,,digital clock,4.833428
,,,nematode,4.5917563
,,,velvet,4.1084137
,,,lampshade,3.6250708
,,,spotlight,3.3833995
mobilenet_v2_0.75_96_quant,label,0.0914463996887207
,,,digital clock,4.833428
,,,nematode,4.7528706
,,,velvet,4.1889706
,,,lampshade,3.786185
,,,spotlight,3.4639566
mobilenet_v2_0.75_96_quant,label,0.09142446517944336
,,,digital clock,4.833428
,,,nematode,4.6723137
,,,velvet,4.1889706
,,,lampshade,3.6250708
,,,spotlight,3.4639566
mobilenet_v2_0.75_96_quant,label,0.09107422828674316
,,,digital clock,4.833428
,,,nematode,4.6723137
,,,velvet,4.269528
,,,lampshade,3.705628
,,,spotlight,3.4639566
mobilenet_v2_0.75_96_quant,label,0.0913689136505127
,,,digital clock,4.913985
,,,nematode,4.5111995
,,,velvet,4.1889706
,,,lampshade,3.786185
,,,spotlight,3.4639566
mobilenet_v2_0.75_96_quant,label,0.09107279777526855
,,,digital clock,4.833428
,,,nematode,4.7528706
,,,velvet,4.1084137
,,,lampshade,3.8667424
,,,spotlight,3.4639566
mobilenet_v2_0.75_96_quant,label,0.09135603904724121
,,,digital clock,4.833428
,,,nematode,4.5917563
,,,velvet,4.269528
,,,lampshade,3.705628
,,,spotlight,3.4639566
mobilenet_v2_0.75_96_quant,label,0.09103512763977051
,,,digital clock,4.913985
,,,nematode,4.7528706
,,,velvet,4.1084137
,,,lampshade,3.8667424
,,,spotlight,3.5445137
mobilenet_v2_0.75_96_quant,label,0.09141969680786133
,,,digital clock,4.7528706
,,,nematode,4.7528706
,,,velvet,4.1889706
,,,lampshade,3.705628
,,,spotlight,3.4639566
mobilenet_v2_0.75_96_quant,label,0.0912630558013916
,,,digital clock,4.833428
,,,nematode,4.5917563
,,,velvet,4.1889706
,,,lampshade,3.705628
,,,spotlight,3.3833995
mobilenet_v2_0.75_96_quant,label,0.09145426750183105
,,,digital clock,4.833428
,,,nematode,4.5917563
,,,velvet,4.1889706
,,,lampshade,3.705628
,,,spotlight,3.3833995
mobilenet_v2_0.75_96_quant,label,0.09112977981567383
,,,digital clock,4.994542
,,,nematode,4.7528706
,,,velvet,4.1889706
,,,lampshade,3.705628
,,,spotlight,3.5445137
mobilenet_v2_0.75_96_quant,label,0.09176993370056152
,,,digital clock,4.6723137
,,,nematode,4.6723137
,,,velvet,4.1889706
,,,lampshade,3.705628
,,,spotlight,3.4639566
mobilenet_v2_0.75_96_quant,label,0.09134292602539062
,,,digital clock,4.833428
,,,nematode,4.7528706
,,,velvet,4.1889706
,,,lampshade,3.6250708
,,,spotlight,3.5445137
mobilenet_v2_0.75_96_quant,label,0.09157347679138184
,,,digital clock,4.833428
,,,nematode,4.6723137
,,,velvet,4.269528
,,,lampshade,3.8667424
,,,spotlight,3.4639566
mobilenet_v2_0.75_96_quant,label,0.09125757217407227
,,,digital clock,4.7528706
,,,nematode,4.5917563
,,,velvet,4.1084137
,,,lampshade,3.786185
,,,spotlight,3.4639566
mobilenet_v2_0.75_96_quant,label,0.09160184860229492
,,,digital clock,4.913985
,,,nematode,4.6723137
,,,velvet,4.1084137
,,,lampshade,3.705628
,,,spotlight,3.3028424
mobilenet_v2_0.75_96_quant,label,0.09145283699035645
,,,digital clock,4.913985
,,,nematode,4.6723137
,,,velvet,4.1889706
,,,lampshade,3.9472995
,,,spotlight,3.3833995
mobilenet_v2_0.75_224,label,0.09694218635559082
,,,nematode,5.808519
,,,match,5.5709906
,,,spotlight,5.4849086
,,,digital clock,4.6101727
,,,velvet,4.4426203
mobilenet_v2_0.75_224,label,0.1054990291595459
,,,nematode,5.7691293
,,,match,5.5784245
,,,spotlight,5.4694757
,,,digital clock,4.5833874
,,,velvet,4.4237356
mobilenet_v2_0.75_224,label,0.11174702644348145
,,,nematode,5.8153353
,,,match,5.565986
,,,spotlight,5.48471
,,,digital clock,4.582459
,,,velvet,4.4283676
mobilenet_v2_0.75_224,label,0.10452413558959961
,,,nematode,5.8367543
,,,match,5.565736
,,,spotlight,5.48226
,,,digital clock,4.5945253
,,,velvet,4.4508524
mobilenet_v2_0.75_224,label,0.10973286628723145
,,,nematode,5.871031
,,,match,5.604421
,,,spotlight,5.551126
,,,digital clock,4.6248803
,,,velvet,4.4133244
mobilenet_v2_0.75_224,label,0.10677623748779297
,,,nematode,5.7559733
,,,match,5.6124015
,,,spotlight,5.547251
,,,digital clock,4.58647
,,,velvet,4.396084
mobilenet_v2_0.75_224,label,0.10517525672912598
,,,nematode,5.8629856
,,,match,5.617149
,,,spotlight,5.484177
,,,digital clock,4.5910892
,,,velvet,4.4567327
mobilenet_v2_0.75_224,label,0.10529518127441406
,,,nematode,5.830561
,,,match,5.5935297
,,,spotlight,5.4880967
,,,digital clock,4.5795345
,,,velvet,4.414095
mobilenet_v2_0.75_224,label,0.09943366050720215
,,,nematode,5.8503757
,,,match,5.5999136
,,,spotlight,5.513693
,,,digital clock,4.630221
,,,velvet,4.408416
mobilenet_v2_0.75_224,label,0.11202168464660645
,,,nematode,5.814057
,,,match,5.5597186
,,,spotlight,5.509189
,,,digital clock,4.6208572
,,,velvet,4.4291515
mobilenet_v2_0.75_224,label,0.10931849479675293
,,,nematode,5.7964096
,,,match,5.5642133
,,,spotlight,5.438179
,,,digital clock,4.5815
,,,velvet,4.473729
mobilenet_v2_0.75_224,label,0.10585856437683105
,,,nematode,5.8575745
,,,match,5.591665
,,,spotlight,5.5134263
,,,digital clock,4.599617
,,,velvet,4.4575605
mobilenet_v2_0.75_224,label,0.1149284839630127
,,,nematode,5.751185
,,,match,5.545306
,,,spotlight,5.487458
,,,digital clock,4.5753365
,,,velvet,4.434554
mobilenet_v2_0.75_224,label,0.10429191589355469
,,,nematode,5.7946663
,,,match,5.5726132
,,,spotlight,5.5319924
,,,digital clock,4.6085334
,,,velvet,4.4400616
mobilenet_v2_0.75_224,label,0.107452392578125
,,,nematode,5.7821603
,,,match,5.622699
,,,spotlight,5.4917693
,,,digital clock,4.5950403
,,,velvet,4.4412374
mobilenet_v2_0.75_224,label,0.1119394302368164
,,,nematode,5.810104
,,,match,5.5749774
,,,spotlight,5.502586
,,,digital clock,4.6050754
,,,velvet,4.4448595
mobilenet_v2_0.75_224,label,0.10480475425720215
,,,nematode,5.751529
,,,match,5.600057
,,,spotlight,5.499895
,,,digital clock,4.545493
,,,velvet,4.3900375
mobilenet_v2_0.75_224,label,0.10651493072509766
,,,nematode,5.8036666
,,,match,5.5863643
,,,spotlight,5.4725366
,,,digital clock,4.56566
,,,velvet,4.418147
mobilenet_v2_0.75_224,label,0.10518479347229004
,,,nematode,5.777569
,,,match,5.555113
,,,spotlight,5.490141
,,,digital clock,4.586258
,,,velvet,4.4082837
mobilenet_v2_0.75_224,label,0.1088266372680664
,,,nematode,5.813585
,,,match,5.55949
,,,spotlight,5.482785
,,,digital clock,4.6069455
,,,velvet,4.4251657
mobilenet_v2_0.75_224,label,0.10326671600341797
,,,nematode,5.824131
,,,match,5.5849867
,,,spotlight,5.496068
,,,digital clock,4.5867863
,,,velvet,4.448736
mobilenet_v2_0.75_224,label,0.10875701904296875
,,,nematode,5.7910023
,,,match,5.576653
,,,spotlight,5.4863462
,,,digital clock,4.5847206
,,,velvet,4.446805
mobilenet_v2_0.75_224,label,0.1124415397644043
,,,nematode,5.8080163
,,,match,5.5954947
,,,spotlight,5.515146
,,,digital clock,4.604569
,,,velvet,4.4296465
mobilenet_v2_0.75_224,label,0.10937309265136719
,,,nematode,5.78116
,,,match,5.5769653
,,,spotlight,5.489355
,,,digital clock,4.5788674
,,,velvet,4.434717
mobilenet_v2_0.75_224,label,0.10438895225524902
,,,nematode,5.7991776
,,,match,5.5850024
,,,spotlight,5.5124574
,,,digital clock,4.6065826
,,,velvet,4.435562
mobilenet_v2_0.75_224,label,0.11073136329650879
,,,nematode,5.76794
,,,match,5.5746284
,,,spotlight,5.4554577
,,,digital clock,4.5654826
,,,velvet,4.4159718
mobilenet_v2_0.75_224,label,0.11673283576965332
,,,nematode,5.801343
,,,match,5.605858
,,,spotlight,5.516942
,,,digital clock,4.596274
,,,velvet,4.390423
mobilenet_v2_0.75_224,label,0.10561537742614746
,,,nematode,5.79577
,,,match,5.5910196
,,,spotlight,5.514305
,,,digital clock,4.6133986
,,,velvet,4.427644
mobilenet_v2_0.75_224,label,0.11461448669433594
,,,nematode,5.7571564
,,,match,5.5950303
,,,spotlight,5.5202074
,,,digital clock,4.5747294
,,,velvet,4.4015875
mobilenet_v2_0.75_224,label,0.11092162132263184
,,,nematode,5.8332405
,,,match,5.597629
,,,spotlight,5.5407677
,,,digital clock,4.6164045
,,,velvet,4.4269705
mobilenet_v2_0.75_224,label,0.11131954193115234
,,,nematode,5.7957096
,,,match,5.6034746
,,,spotlight,5.544043
,,,digital clock,4.60167
,,,velvet,4.385291
mobilenet_v2_0.75_224,label,0.11168050765991211
,,,nematode,5.809187
,,,match,5.606659
,,,spotlight,5.491434
,,,digital clock,4.591975
,,,velvet,4.4022446
mobilenet_v2_0.75_224,label,0.10513091087341309
,,,nematode,5.768989
,,,match,5.5721226
,,,spotlight,5.4959083
,,,digital clock,4.607663
,,,velvet,4.43649
mobilenet_v2_0.75_224,label,0.11620521545410156
,,,nematode,5.780601
,,,match,5.594377
,,,spotlight,5.475492
,,,digital clock,4.566357
,,,velvet,4.388621
mobilenet_v2_0.75_224,label,0.10807585716247559
,,,nematode,5.7436914
,,,match,5.5586705
,,,spotlight,5.4792843
,,,digital clock,4.5909996
,,,velvet,4.4456587
mobilenet_v2_0.75_224,label,0.11327648162841797
,,,nematode,5.836448
,,,match,5.6194143
,,,spotlight,5.5145082
,,,digital clock,4.584574
,,,velvet,4.428468
mobilenet_v2_0.75_224,label,0.11694717407226562
,,,nematode,5.786679
,,,match,5.5818253
,,,spotlight,5.5089865
,,,digital clock,4.620654
,,,velvet,4.436162
mobilenet_v2_0.75_224,label,0.11334633827209473
,,,nematode,5.8178654
,,,match,5.6220894
,,,spotlight,5.498065
,,,digital clock,4.636011
,,,velvet,4.453521
mobilenet_v2_0.75_224,label,0.10967397689819336
,,,nematode,5.789021
,,,match,5.5980763
,,,spotlight,5.462874
,,,digital clock,4.580715
,,,velvet,4.4335346
mobilenet_v2_0.75_224,label,0.10928058624267578
,,,nematode,5.7836123
,,,match,5.543044
,,,spotlight,5.4924846
,,,digital clock,4.563444
,,,velvet,4.4215555
mobilenet_v2_1.0_160_quant,label,0.18470335006713867
,,,velvet,4.942755
,,,match,4.699669
,,,nematode,4.699669
,,,digital clock,4.294525
,,,spotlight,3.6462948
mobilenet_v2_1.0_160_quant,label,0.18496966361999512
,,,velvet,5.023784
,,,nematode,4.61864
,,,match,4.61864
,,,digital clock,4.4565825
,,,spotlight,3.6462948
mobilenet_v2_1.0_160_quant,label,0.1849837303161621
,,,velvet,4.699669
,,,match,4.5376115
,,,nematode,4.4565825
,,,digital clock,4.3755536
,,,spotlight,3.6462948
mobilenet_v2_1.0_160_quant,label,0.18493390083312988
,,,velvet,4.780698
,,,nematode,4.699669
,,,match,4.61864
,,,digital clock,4.294525
,,,spotlight,3.5652661
mobilenet_v2_1.0_160_quant,label,0.18547916412353516
,,,velvet,5.023784
,,,match,4.699669
,,,nematode,4.61864
,,,digital clock,4.3755536
,,,spotlight,3.6462948
mobilenet_v2_1.0_160_quant,label,0.1851668357849121
,,,velvet,4.942755
,,,nematode,4.699669
,,,match,4.5376115
,,,digital clock,4.294525
,,,spotlight,3.6462948
mobilenet_v2_1.0_160_quant,label,0.18487071990966797
,,,velvet,4.8617263
,,,nematode,4.699669
,,,match,4.61864
,,,digital clock,4.5376115
,,,spotlight,3.7273235
mobilenet_v2_1.0_160_quant,label,0.1851179599761963
,,,velvet,4.8617263
,,,nematode,4.61864
,,,match,4.5376115
,,,digital clock,4.294525
,,,spotlight,3.5652661
mobilenet_v2_1.0_160_quant,label,0.1855628490447998
,,,velvet,4.780698
,,,match,4.699669
,,,nematode,4.5376115
,,,digital clock,4.294525
,,,spotlight,3.7273235
mobilenet_v2_1.0_160_quant,label,0.1853008270263672
,,,velvet,5.023784
,,,nematode,4.61864
,,,match,4.61864
,,,digital clock,4.294525
,,,spotlight,3.5652661
mobilenet_v2_1.0_160_quant,label,0.18487191200256348
,,,velvet,4.61864
,,,match,4.5376115
,,,nematode,4.5376115
,,,digital clock,4.3755536
,,,spotlight,3.6462948
mobilenet_v2_1.0_160_quant,label,0.18510150909423828
,,,match,4.699669
,,,velvet,4.699669
,,,nematode,4.5376115
,,,digital clock,4.3755536
,,,spotlight,3.7273235
mobilenet_v2_1.0_160_quant,label,0.18503046035766602
,,,velvet,4.699669
,,,match,4.61864
,,,nematode,4.4565825
,,,digital clock,4.294525
,,,spotlight,3.6462948
mobilenet_v2_1.0_160_quant,label,0.18521928787231445
,,,nematode,4.780698
,,,match,4.61864
,,,velvet,4.5376115
,,,digital clock,4.5376115
,,,spotlight,3.7273235
mobilenet_v2_1.0_160_quant,label,0.18498587608337402
,,,velvet,4.8617263
,,,match,4.61864
,,,nematode,4.61864
,,,digital clock,4.3755536
,,,spotlight,3.5652661
mobilenet_v2_1.0_160_quant,label,0.18540477752685547
,,,velvet,5.023784
,,,match,4.61864
,,,nematode,4.5376115
,,,digital clock,4.213496
,,,spotlight,3.4842372
mobilenet_v2_1.0_160_quant,label,0.18508052825927734
,,,velvet,4.780698
,,,match,4.61864
,,,nematode,4.5376115
,,,digital clock,4.213496
,,,spotlight,3.7273235
mobilenet_v2_1.0_160_quant,label,0.18499374389648438
,,,velvet,4.8617263
,,,match,4.5376115
,,,nematode,4.4565825
,,,digital clock,4.213496
,,,spotlight,3.5652661
mobilenet_v2_1.0_160_quant,label,0.1850721836090088
,,,velvet,4.8617263
,,,match,4.5376115
,,,nematode,4.5376115
,,,digital clock,4.213496
,,,spotlight,3.5652661
mobilenet_v2_1.0_160_quant,label,0.18509435653686523
,,,velvet,5.023784
,,,match,4.780698
,,,nematode,4.780698
,,,digital clock,4.5376115
,,,spotlight,3.4842372
mobilenet_v2_1.0_160_quant,label,0.18473124504089355
,,,velvet,4.942755
,,,match,4.5376115
,,,nematode,4.5376115
,,,digital clock,4.294525
,,,spotlight,3.6462948
mobilenet_v2_1.0_160_quant,label,0.18511414527893066
,,,velvet,4.942755
,,,nematode,4.61864
,,,match,4.4565825
,,,digital clock,4.213496
,,,spotlight,3.5652661
mobilenet_v2_1.0_160_quant,label,0.18469786643981934
,,,velvet,5.023784
,,,match,4.699669
,,,nematode,4.5376115
,,,digital clock,4.294525
,,,spotlight,3.4842372
mobilenet_v2_1.0_160_quant,label,0.18530011177062988
,,,velvet,4.8617263
,,,match,4.61864
,,,nematode,4.4565825
,,,digital clock,4.3755536
,,,spotlight,3.6462948
mobilenet_v2_1.0_160_quant,label,0.1849825382232666
,,,velvet,4.780698
,,,nematode,4.61864
,,,match,4.5376115
,,,digital clock,4.4565825
,,,spotlight,3.6462948
mobilenet_v2_1.0_160_quant,label,0.18524527549743652
,,,velvet,4.8617263
,,,match,4.61864
,,,nematode,4.5376115
,,,digital clock,4.3755536
,,,spotlight,3.5652661
mobilenet_v2_1.0_160_quant,label,0.18508315086364746
,,,velvet,4.780698
,,,match,4.61864
,,,nematode,4.5376115
,,,digital clock,4.294525
,,,spotlight,3.5652661
mobilenet_v2_1.0_160_quant,label,0.18525409698486328
,,,velvet,4.8617263
,,,nematode,4.699669
,,,match,4.61864
,,,digital clock,4.213496
,,,spotlight,3.5652661
mobilenet_v2_1.0_160_quant,label,0.18505287170410156
,,,velvet,4.780698
,,,match,4.61864
,,,nematode,4.5376115
,,,digital clock,4.294525
,,,spotlight,3.6462948
mobilenet_v2_1.0_160_quant,label,0.18520808219909668
,,,velvet,4.942755
,,,nematode,4.61864
,,,match,4.5376115
,,,digital clock,4.4565825
,,,spotlight,3.5652661
mobilenet_v2_1.0_160_quant,label,0.1850578784942627
,,,velvet,5.1048126
,,,nematode,4.780698
,,,match,4.61864
,,,digital clock,4.4565825
,,,spotlight,3.6462948
mobilenet_v2_1.0_160_quant,label,0.18508267402648926
,,,velvet,5.023784
,,,nematode,4.61864
,,,match,4.61864
,,,digital clock,4.213496
,,,spotlight,3.6462948
mobilenet_v2_1.0_160_quant,label,0.18523383140563965
,,,nematode,4.699669
,,,match,4.699669
,,,velvet,4.699669
,,,digital clock,4.5376115
,,,spotlight,3.6462948
mobilenet_v2_1.0_160_quant,label,0.18504929542541504
,,,velvet,5.023784
,,,match,4.61864
,,,nematode,4.5376115
,,,digital clock,4.213496
,,,spotlight,3.5652661
mobilenet_v2_1.0_160_quant,label,0.18490362167358398
,,,velvet,4.61864
,,,match,4.61864
,,,nematode,4.4565825
,,,digital clock,4.3755536
,,,spotlight,3.6462948
mobilenet_v2_1.0_160_quant,label,0.1850266456604004
,,,velvet,4.8617263
,,,nematode,4.699669
,,,match,4.61864
,,,digital clock,4.4565825
,,,spotlight,3.5652661
mobilenet_v2_1.0_160_quant,label,0.18506264686584473
,,,velvet,4.942755
,,,nematode,4.699669
,,,match,4.699669
,,,digital clock,4.3755536
,,,spotlight,3.6462948
mobilenet_v2_1.0_160_quant,label,0.18507742881774902
,,,velvet,4.8617263
,,,nematode,4.61864
,,,match,4.61864
,,,digital clock,4.294525
,,,spotlight,3.6462948
mobilenet_v2_1.0_160_quant,label,0.18515253067016602
,,,velvet,4.8617263
,,,match,4.699669
,,,nematode,4.61864
,,,digital clock,4.294525
,,,spotlight,3.7273235
mobilenet_v2_1.0_160_quant,label,0.18520665168762207
,,,velvet,4.8617263
,,,match,4.5376115
,,,nematode,4.4565825
,,,digital clock,4.294525
,,,spotlight,3.4842372
mobilenet_v2_0.5_160,label,0.03539705276489258
,,,nematode,5.6289473
,,,digital clock,5.017979
,,,spotlight,4.8511467
,,,match,4.688431
,,,front curtain,4.2404523
mobilenet_v2_0.5_160,label,0.0370638370513916
,,,nematode,5.6299
,,,digital clock,5.012891
,,,spotlight,4.844404
,,,match,4.6819963
,,,front curtain,4.2287254
mobilenet_v2_0.5_160,label,0.03714776039123535
,,,nematode,5.617458
,,,digital clock,5.0006666
,,,spotlight,4.8368826
,,,match,4.683894
,,,front curtain,4.228983
mobilenet_v2_0.5_160,label,0.03602933883666992
,,,nematode,5.631994
,,,digital clock,5.0176225
,,,spotlight,4.841304
,,,match,4.683093
,,,front curtain,4.2404356
mobilenet_v2_0.5_160,label,0.03789639472961426
,,,nematode,5.645055
,,,digital clock,5.021376
