ModelName,Label,InferenceTime,Recognition,Accuracy
,,,velvet,4.1889706
,,,lampshade,3.705628
,,,spotlight,3.4639566
mobilenet_v2_0.75_96_quant,label,0.11475563049316406
,,,digital clock,4.913985
,,,nematode,4.5917563
,,,velvet,4.269528
,,,lampshade,3.786185
,,,spotlight,3.4639566
mobilenet_v2_0.75_96_quant,label,0.0941009521484375
,,,digital clock,4.7528706
,,,nematode,4.5111995
,,,velvet,4.269528
,,,lampshade,3.6250708
,,,spotlight,3.3833995
mobilenet_v2_0.75_96_quant,label,0.09400773048400879
,,,digital clock,4.994542
,,,nematode,4.913985
,,,velvet,4.269528
,,,lampshade,3.786185
,,,spotlight,3.4639566
mobilenet_v2_0.75_96_quant,label,0.09912943840026855
,,,digital clock,4.7528706
,,,nematode,4.5111995
,,,velvet,4.1889706
,,,lampshade,3.705628
,,,spotlight,3.3833995
mobilenet_v2_0.75_96_quant,label,0.09513068199157715
,,,digital clock,4.7528706
,,,nematode,4.6723137
,,,velvet,4.269528
,,,lampshade,3.786185
,,,spotlight,3.5445137
mobilenet_v2_0.75_96_quant,label,0.09556388854980469
,,,digital clock,4.7528706
,,,nematode,4.6723137
,,,velvet,4.1084137
,,,lampshade,3.786185
,,,spotlight,3.5445137
mobilenet_v2_0.75_96_quant,label,0.09424591064453125
,,,digital clock,4.833428
,,,nematode,4.5917563
,,,velvet,4.269528
,,,lampshade,3.705628
,,,spotlight,3.3833995
mobilenet_v2_0.75_96_quant,label,0.09581112861633301
,,,digital clock,4.833428
,,,nematode,4.6723137
,,,velvet,4.3500853
,,,lampshade,3.8667424
,,,spotlight,3.3028424
mobilenet_v2_0.75_96_quant,label,0.09817838668823242
,,,digital clock,4.6723137
,,,nematode,4.6723137
,,,velvet,4.269528
,,,lampshade,3.786185
,,,spotlight,3.3833995
mobilenet_v2_0.75_96_quant,label,0.09665870666503906
,,,digital clock,4.833428
,,,nematode,4.7528706
,,,velvet,4.269528
,,,lampshade,3.705628
,,,spotlight,3.3028424
mobilenet_v2_0.75_96_quant,label,0.09684109687805176
,,,digital clock,4.7528706
,,,nematode,4.7528706
,,,velvet,4.1084137
,,,lampshade,3.786185
,,,spotlight,3.4639566
mobilenet_v2_0.75_96_quant,label,0.11358976364135742
,,,digital clock,4.833428
,,,nematode,4.6723137
,,,velvet,4.269528
,,,lampshade,3.705628
,,,spotlight,3.3833995
mobilenet_v2_0.75_96_quant,label,0.09418082237243652
,,,digital clock,4.833428
,,,nematode,4.5917563
,,,velvet,4.1084137
,,,lampshade,3.705628
,,,spotlight,3.4639566
mobilenet_v2_0.75_96_quant,label,0.09667563438415527
,,,digital clock,4.7528706
,,,nematode,4.5917563
,,,velvet,4.269528
,,,lampshade,3.786185
,,,spotlight,3.4639566
mobilenet_v2_0.75_96_quant,label,0.09756183624267578
,,,digital clock,4.994542
,,,nematode,4.5917563
,,,velvet,4.1889706
,,,lampshade,3.8667424
,,,spotlight,3.3028424
mobilenet_v2_0.75_224,label,0.0964665412902832
,,,nematode,5.81379
,,,match,5.591371
,,,spotlight,5.5508265
,,,digital clock,4.5869465
,,,velvet,4.4029226
mobilenet_v2_0.75_224,label,0.09870123863220215
,,,nematode,5.835035
,,,match,5.554368
,,,spotlight,5.4978747
,,,digital clock,4.605949
,,,velvet,4.462654
mobilenet_v2_0.75_224,label,0.10335063934326172
,,,nematode,5.832203
,,,match,5.584392
,,,spotlight,5.495478
,,,digital clock,4.6232295
,,,velvet,4.4507284
mobilenet_v2_0.75_224,label,0.09886932373046875
,,,nematode,5.8057976
,,,match,5.6274476
,,,spotlight,5.517517
,,,digital clock,4.588434
,,,velvet,4.409943
mobilenet_v2_0.75_224,label,0.0985722541809082
,,,nematode,5.797056
,,,match,5.6510763
,,,spotlight,5.5319967
,,,digital clock,4.610204
,,,velvet,4.4335165
mobilenet_v2_0.75_224,label,0.09460258483886719
,,,nematode,5.7775693
,,,match,5.595612
,,,spotlight,5.518107
,,,digital clock,4.6245146
,,,velvet,4.4435616
mobilenet_v2_0.75_224,label,0.10121297836303711
,,,nematode,5.787265
,,,match,5.5983534
,,,spotlight,5.498878
,,,digital clock,4.598453
,,,velvet,4.4251084
mobilenet_v2_0.75_224,label,0.09141111373901367
,,,nematode,5.7753887
,,,match,5.6116304
,,,spotlight,5.476549
,,,digital clock,4.567291
,,,velvet,4.407587
mobilenet_v2_0.75_224,label,0.10772490501403809
,,,nematode,5.7739244
,,,match,5.591346
,,,spotlight,5.484468
,,,digital clock,4.5876627
,,,velvet,4.4266586
mobilenet_v2_0.75_224,label,0.09908580780029297
,,,nematode,5.8077855
,,,match,5.5478954
,,,spotlight,5.4573765
,,,digital clock,4.58835
,,,velvet,4.447625
mobilenet_v2_0.75_224,label,0.10194540023803711
,,,nematode,5.785529
,,,match,5.595632
,,,spotlight,5.510923
,,,digital clock,4.588288
,,,velvet,4.4151936
mobilenet_v2_0.75_224,label,0.09720087051391602
,,,nematode,5.7577043
,,,match,5.5795803
,,,spotlight,5.461078
,,,digital clock,4.5856624
,,,velvet,4.463568
mobilenet_v2_0.75_224,label,0.09866666793823242
,,,nematode,5.7746477
,,,match,5.5427623
,,,spotlight,5.4766817
,,,digital clock,4.580172
,,,velvet,4.4427586
mobilenet_v2_0.75_224,label,0.10238242149353027
,,,nematode,5.7960286
,,,match,5.5795026
,,,spotlight,5.4821343
,,,digital clock,4.5918865
,,,velvet,4.4475913
mobilenet_v2_0.75_224,label,0.10172438621520996
,,,nematode,5.7898645
,,,match,5.5678263
,,,spotlight,5.4685435
,,,digital clock,4.5985045
,,,velvet,4.4319468
mobilenet_v2_0.75_224,label,0.10117697715759277
,,,nematode,5.8340693
,,,match,5.626896
,,,spotlight,5.526212
,,,digital clock,4.6418805
,,,velvet,4.4393873
mobilenet_v2_0.75_224,label,0.1033170223236084
,,,nematode,5.80535
,,,match,5.607037
,,,spotlight,5.4455376
,,,digital clock,4.584748
,,,velvet,4.452606
mobilenet_v2_0.75_224,label,0.10329103469848633
,,,nematode,5.7599454
,,,match,5.57722
,,,spotlight,5.4890146
,,,digital clock,4.5789227
,,,velvet,4.3881836
mobilenet_v2_0.75_224,label,0.1013181209564209
,,,nematode,5.8408656
,,,match,5.5964365
,,,spotlight,5.4956465
,,,digital clock,4.5910773
,,,velvet,4.4347124
mobilenet_v2_0.75_224,label,0.09904098510742188
,,,nematode,5.774934
,,,match,5.549002
,,,spotlight,5.4456625
,,,digital clock,4.573224
,,,velvet,4.4358053
mobilenet_v2_0.75_224,label,0.1033027172088623
,,,nematode,5.7847466
,,,match,5.5966086
,,,spotlight,5.521525
,,,digital clock,4.6078653
,,,velvet,4.4007187
mobilenet_v2_0.75_224,label,0.0997169017791748
,,,nematode,5.866512
,,,match,5.596956
,,,spotlight,5.5075827
,,,digital clock,4.620379
,,,velvet,4.4311066
mobilenet_v2_0.75_224,label,0.10103011131286621
,,,nematode,5.7953744
,,,match,5.619686
,,,spotlight,5.4817376
,,,digital clock,4.586
,,,velvet,4.412141
mobilenet_v2_0.75_224,label,0.10623025894165039
,,,nematode,5.8212056
,,,match,5.6214366
,,,spotlight,5.5219283
,,,digital clock,4.6110735
,,,velvet,4.4483356
mobilenet_v2_0.75_224,label,0.09651613235473633
,,,nematode,5.7786064
,,,match,5.590434
,,,spotlight,5.505388
,,,digital clock,4.6194496
,,,velvet,4.465866
mobilenet_v2_0.75_224,label,0.10165095329284668
,,,nematode,5.7975965
,,,match,5.558327
,,,spotlight,5.475035
,,,digital clock,4.6250296
,,,velvet,4.4224024
mobilenet_v2_0.75_224,label,0.10453033447265625
,,,nematode,5.784727
,,,match,5.5908017
,,,spotlight,5.475578
,,,digital clock,4.6154757
,,,velvet,4.4503264
mobilenet_v2_0.75_224,label,0.09708690643310547
,,,nematode,5.8106494
,,,match,5.6182795
,,,spotlight,5.4931197
,,,digital clock,4.594739
,,,velvet,4.416903
mobilenet_v2_0.75_224,label,0.09850668907165527
,,,nematode,5.8008037
,,,match,5.590615
,,,spotlight,5.5027666
,,,digital clock,4.5702257
,,,velvet,4.426594
mobilenet_v2_0.75_224,label,0.09655475616455078
,,,nematode,5.8272586
,,,match,5.600593
,,,spotlight,5.5433216
,,,digital clock,4.6370497
,,,velvet,4.4451847
mobilenet_v2_0.75_224,label,0.0997920036315918
,,,nematode,5.8140326
,,,match,5.608575
,,,spotlight,5.5701447
,,,digital clock,4.6280766
,,,velvet,4.4187174
mobilenet_v2_0.75_224,label,0.09997391700744629
,,,nematode,5.7992134
,,,match,5.6115546
,,,spotlight,5.5130925
,,,digital clock,4.6031885
,,,velvet,4.3948073
mobilenet_v2_0.75_224,label,0.10085725784301758
,,,nematode,5.8459806
,,,match,5.5887585
,,,spotlight,5.5645714
,,,digital clock,4.581969
,,,velvet,4.3813057
mobilenet_v2_0.75_224,label,0.09455060958862305
,,,nematode,5.794246
,,,match,5.5734763
,,,spotlight,5.4912753
,,,digital clock,4.593611
,,,velvet,4.429777
mobilenet_v2_0.75_224,label,0.10037350654602051
,,,nematode,5.8282433
,,,match,5.601008
,,,spotlight,5.505884
,,,digital clock,4.6074486
,,,velvet,4.4850187
mobilenet_v2_0.75_224,label,0.10012030601501465
,,,nematode,5.784151
,,,match,5.5872145
,,,spotlight,5.4670568
,,,digital clock,4.5836835
,,,velvet,4.446632
mobilenet_v2_0.75_224,label,0.09905290603637695
,,,nematode,5.8705826
,,,match,5.598923
,,,spotlight,5.5115786
,,,digital clock,4.6156006
,,,velvet,4.451803
mobilenet_v2_0.75_224,label,0.09911251068115234
,,,nematode,5.7482586
,,,match,5.5870533
,,,spotlight,5.509325
,,,digital clock,4.59775
,,,velvet,4.4491777
mobilenet_v2_0.75_224,label,0.10031414031982422
,,,nematode,5.773745
,,,match,5.578999
,,,spotlight,5.4449544
,,,digital clock,4.5731325
,,,velvet,4.3944235
mobilenet_v2_0.75_224,label,0.0984029769897461
,,,nematode,5.824535
,,,match,5.600244
,,,spotlight,5.508963
,,,digital clock,4.6135354
,,,velvet,4.4447117
mobilenet_v2_1.0_160_quant,label,0.1838245391845703
,,,velvet,4.5376115
,,,match,4.4565825
,,,nematode,4.294525
,,,digital clock,4.213496
,,,spotlight,3.6462948
mobilenet_v2_1.0_160_quant,label,0.1828160285949707
,,,velvet,5.023784
,,,nematode,4.699669
,,,match,4.5376115
,,,digital clock,4.3755536
,,,spotlight,3.6462948
mobilenet_v2_1.0_160_quant,label,0.18393421173095703
,,,velvet,4.699669
,,,match,4.699669
,,,nematode,4.61864
,,,digital clock,4.294525
,,,spotlight,3.6462948
mobilenet_v2_1.0_160_quant,label,0.1792912483215332
,,,velvet,4.780698
,,,match,4.61864
,,,nematode,4.5376115
,,,digital clock,4.3755536
,,,spotlight,3.6462948
mobilenet_v2_1.0_160_quant,label,0.18266820907592773
,,,velvet,4.942755
,,,nematode,4.699669
,,,match,4.61864
,,,digital clock,4.4565825
,,,spotlight,3.5652661
mobilenet_v2_1.0_160_quant,label,0.18459630012512207
,,,velvet,4.8617263
,,,match,4.61864
,,,nematode,4.61864
,,,digital clock,4.294525
,,,spotlight,3.6462948
mobilenet_v2_1.0_160_quant,label,0.18271183967590332
,,,velvet,4.942755
,,,nematode,4.61864
,,,match,4.61864
,,,digital clock,4.294525
,,,spotlight,3.6462948
mobilenet_v2_1.0_160_quant,label,0.1948697566986084
,,,velvet,4.942755
,,,match,4.61864
,,,nematode,4.4565825
,,,digital clock,4.3755536
,,,spotlight,3.6462948
mobilenet_v2_1.0_160_quant,label,0.18056106567382812
,,,velvet,4.8617263
,,,match,4.61864
,,,nematode,4.61864
,,,digital clock,4.294525
,,,spotlight,3.4842372
mobilenet_v2_1.0_160_quant,label,0.1753077507019043
,,,velvet,4.780698
,,,match,4.5376115
,,,nematode,4.5376115
,,,digital clock,4.294525
,,,spotlight,3.7273235
mobilenet_v2_1.0_160_quant,label,0.18442249298095703
,,,match,4.780698
,,,velvet,4.780698
,,,nematode,4.699669
,,,digital clock,4.5376115
,,,spotlight,3.7273235
mobilenet_v2_1.0_160_quant,label,0.18568992614746094
,,,velvet,4.8617263
,,,match,4.5376115
,,,nematode,4.5376115
,,,digital clock,4.294525
,,,spotlight,3.6462948
mobilenet_v2_1.0_160_quant,label,0.17828989028930664
,,,velvet,5.023784
,,,nematode,4.699669
,,,match,4.61864
,,,digital clock,4.3755536
,,,spotlight,3.4842372
mobilenet_v2_1.0_160_quant,label,0.21514320373535156
,,,velvet,4.780698
,,,match,4.699669
,,,nematode,4.61864
,,,digital clock,4.3755536
,,,spotlight,3.7273235
mobilenet_v2_1.0_160_quant,label,0.18767356872558594
,,,velvet,4.699669
,,,nematode,4.699669
,,,match,4.5376115
,,,digital clock,4.4565825
,,,spotlight,3.5652661
mobilenet_v2_1.0_160_quant,label,0.16821002960205078
,,,velvet,4.699669
,,,nematode,4.61864
,,,match,4.61864
,,,digital clock,4.3755536
,,,spotlight,3.6462948
mobilenet_v2_1.0_160_quant,label,0.17903423309326172
,,,velvet,4.942755
,,,match,4.780698
,,,nematode,4.699669
,,,digital clock,4.3755536
,,,spotlight,3.6462948
mobilenet_v2_1.0_160_quant,label,0.19314885139465332
,,,velvet,4.8617263
,,,nematode,4.61864
,,,match,4.5376115
,,,digital clock,4.294525
,,,spotlight,3.5652661
mobilenet_v2_1.0_160_quant,label,0.18620014190673828
,,,velvet,4.942755
,,,match,4.699669
,,,nematode,4.699669
,,,digital clock,4.3755536
,,,spotlight,3.4032085
mobilenet_v2_1.0_160_quant,label,0.1707911491394043
,,,velvet,4.780698
,,,nematode,4.61864
,,,match,4.5376115
,,,digital clock,4.3755536
,,,spotlight,3.5652661
mobilenet_v2_1.0_160_quant,label,0.18173813819885254
,,,velvet,4.8617263
,,,match,4.699669
,,,nematode,4.5376115
,,,digital clock,4.294525
,,,spotlight,3.6462948
mobilenet_v2_1.0_160_quant,label,0.1837759017944336
,,,velvet,4.780698
,,,match,4.5376115
,,,nematode,4.5376115
,,,digital clock,4.4565825
,,,spotlight,3.5652661
mobilenet_v2_1.0_160_quant,label,0.17865490913391113
,,,velvet,4.8617263
,,,nematode,4.61864
,,,match,4.4565825
,,,digital clock,4.294525
,,,spotlight,3.4842372
mobilenet_v2_1.0_160_quant,label,0.1827700138092041
,,,velvet,5.1858416
,,,nematode,4.780698
,,,match,4.61864
,,,digital clock,4.294525
,,,spotlight,3.5652661
mobilenet_v2_1.0_160_quant,label,0.20094704627990723
,,,velvet,5.023784
,,,match,4.61864
,,,nematode,4.61864
,,,digital clock,4.294525
,,,spotlight,3.5652661
mobilenet_v2_1.0_160_quant,label,0.18597912788391113
,,,velvet,4.942755
,,,nematode,4.780698
,,,match,4.699669
,,,digital clock,4.5376115
,,,spotlight,3.6462948
mobilenet_v2_1.0_160_quant,label,0.1717071533203125
,,,velvet,4.8617263
,,,nematode,4.699669
,,,match,4.699669
,,,digital clock,4.4565825
,,,spotlight,3.7273235
mobilenet_v2_1.0_160_quant,label,0.17727398872375488
,,,velvet,4.780698
,,,match,4.61864
,,,nematode,4.3755536
,,,digital clock,4.213496
,,,spotlight,3.8083525
mobilenet_v2_1.0_160_quant,label,0.18399262428283691
,,,velvet,4.699669
,,,nematode,4.61864
,,,match,4.61864
,,,digital clock,4.213496
,,,spotlight,3.5652661
mobilenet_v2_1.0_160_quant,label,0.19000744819641113
,,,velvet,4.942755
,,,match,4.699669
,,,nematode,4.61864
,,,digital clock,4.3755536
,,,spotlight,3.5652661
mobilenet_v2_1.0_160_quant,label,0.18079495429992676
,,,velvet,5.1048126
,,,match,4.699669
,,,nematode,4.61864
,,,digital clock,4.294525
,,,spotlight,3.6462948
mobilenet_v2_1.0_160_quant,label,0.18039798736572266
,,,velvet,4.942755
,,,nematode,4.699669
,,,match,4.699669
,,,digital clock,4.3755536
,,,spotlight,3.7273235
mobilenet_v2_1.0_160_quant,label,0.18499183654785156
,,,velvet,4.780698
,,,match,4.699669
,,,nematode,4.4565825
,,,digital clock,4.3755536
,,,spotlight,3.6462948
mobilenet_v2_1.0_160_quant,label,0.18049860000610352
,,,velvet,4.699669
,,,nematode,4.5376115
,,,match,4.5376115
,,,digital clock,4.3755536
,,,spotlight,3.4842372
mobilenet_v2_1.0_160_quant,label,0.19517779350280762
,,,nematode,4.699669
,,,match,4.699669
,,,velvet,4.61864
,,,digital clock,4.3755536
,,,spotlight,3.6462948
mobilenet_v2_1.0_160_quant,label,0.17488718032836914
,,,velvet,4.780698
,,,match,4.699669
,,,nematode,4.61864
,,,digital clock,4.3755536
,,,spotlight,3.6462948
mobilenet_v2_1.0_160_quant,label,0.17615604400634766
,,,velvet,4.8617263
,,,nematode,4.699669
,,,match,4.699669
,,,digital clock,4.4565825
,,,spotlight,3.6462948
mobilenet_v2_1.0_160_quant,label,0.1861121654510498
,,,velvet,4.699669
,,,nematode,4.699669
,,,match,4.61864
,,,digital clock,4.3755536
,,,spotlight,3.6462948
mobilenet_v2_1.0_160_quant,label,0.20399093627929688
,,,velvet,4.699669
,,,nematode,4.61864
,,,match,4.4565825
,,,digital clock,4.294525
,,,spotlight,3.6462948
mobilenet_v2_1.0_160_quant,label,0.19895267486572266
,,,velvet,4.942755
,,,nematode,4.699669
,,,match,4.699669
,,,digital clock,4.4565825
,,,spotlight,3.7273235
mobilenet_v2_0.5_160,label,0.036202192306518555
,,,nematode,5.6319246
,,,digital clock,5.01945
,,,spotlight,4.847505
,,,match,4.694306
,,,front curtain,4.2373095
mobilenet_v2_0.5_160,label,0.03630518913269043
,,,nematode,5.6236286
,,,digital clock,5.006274
,,,spotlight,4.8366213
,,,match,4.679554
,,,front curtain,4.220458
mobilenet_v2_0.5_160,label,0.03518939018249512
,,,nematode,5.6146374
,,,digital clock,5.0141845
,,,spotlight,4.839972
,,,match,4.6800957
,,,front curtain,4.225287
mobilenet_v2_0.5_160,label,0.03411746025085449
,,,nematode,5.627199
,,,digital clock,5.0103884
,,,spotlight,4.8457537
,,,match,4.680882
,,,front curtain,4.233263
mobilenet_v2_0.5_160,label,0.03559446334838867
,,,nematode,5.642261
,,,digital clock,5.0180907
,,,spotlight,4.8493156
,,,match,4.694166
,,,front curtain,4.2290535
mobilenet_v2_0.5_160,label,0.03658699989318848
,,,nematode,5.6156397
,,,digital clock,5.0093083
,,,spotlight,4.835593
,,,match,4.675438
,,,front curtain,4.225498
mobilenet_v2_0.5_160,label,0.04761528968811035
,,,nematode,5.6278596
,,,digital clock,5.02335
,,,spotlight,4.844277
,,,match,4.6824327
,,,front curtain,4.2501545
mobilenet_v2_0.5_160,label,0.03382515907287598
,,,nematode,5.6368866
,,,digital clock,5.0215755
,,,spotlight,4.8474255
,,,match,4.676239
,,,front curtain,4.241889
mobilenet_v2_0.5_160,label,0.03306388854980469
,,,nematode,5.6425767
,,,digital clock,5.024618
,,,spotlight,4.85388
,,,match,4.6923714
,,,front curtain,4.253376
mobilenet_v2_0.5_160,label,0.03460049629211426
,,,nematode,5.6240973
,,,digital clock,5.012056
,,,spotlight,4.842871
,,,match,4.676528
,,,front curtain,4.22241
mobilenet_v2_0.5_160,label,0.0361332893371582
,,,nematode,5.62077
,,,digital clock,5.0114727
,,,spotlight,4.8418913
,,,match,4.6789203
,,,front curtain,4.2363377
mobilenet_v2_0.5_160,label,0.03444528579711914
,,,nematode,5.6305566
,,,digital clock,5.023718
,,,spotlight,4.848339
,,,match,4.6917453
,,,front curtain,4.237609
mobilenet_v2_0.5_160,label,0.0364835262298584
,,,nematode,5.614374
,,,digital clock,5.003144
,,,spotlight,4.8376555
,,,match,4.671034
,,,front curtain,4.2274013
mobilenet_v2_0.5_160,label,0.029366016387939453
,,,nematode,5.6337495
,,,digital clock,5.01721
,,,spotlight,4.852597
,,,match,4.6923923
,,,front curtain,4.2393246
mobilenet_v2_0.5_160,label,0.035472869873046875
,,,nematode,5.641737
,,,digital clock,5.022923
,,,spotlight,4.853235
,,,match,4.6905713
,,,front curtain,4.227869
mobilenet_v2_0.5_160,label,0.03552699089050293
,,,nematode,5.6147656
,,,digital clock,5.0075994
,,,spotlight,4.852176
,,,match,4.6787024
,,,front curtain,4.2240863
mobilenet_v2_0.5_160,label,0.03624725341796875
,,,nematode,5.6155376
,,,digital clock,5.0065427
,,,spotlight,4.833956
,,,match,4.6851234
,,,front curtain,4.223472
mobilenet_v2_0.5_160,label,0.034136056900024414
,,,nematode,5.622788
,,,digital clock,5.012195
,,,spotlight,4.840864
,,,match,4.6812944
,,,front curtain,4.225587
mobilenet_v2_0.5_160,label,0.04991626739501953
,,,nematode,5.6190434
,,,digital clock,5.010207
,,,spotlight,4.8443265
,,,match,4.6731596
,,,front curtain,4.2299438
mobilenet_v2_0.5_160,label,0.03412652015686035
,,,nematode,5.6301417
,,,digital clock,5.016333
,,,spotlight,4.8419304
,,,match,4.6798143
,,,front curtain,4.236705
mobilenet_v2_0.5_160,label,0.03807830810546875
,,,nematode,5.638429
,,,digital clock,5.0200133
,,,spotlight,4.8405294
,,,match,4.681017
,,,front curtain,4.2307305
mobilenet_v2_0.5_160,label,0.035504817962646484
,,,nematode,5.624179
,,,digital clock,5.0186715
,,,spotlight,4.8577547
,,,match,4.6858683
,,,front curtain,4.244006
mobilenet_v2_0.5_160,label,0.03412890434265137
,,,nematode,5.631498
,,,digital clock,5.009224
,,,spotlight,4.8352017
,,,match,4.680423
,,,front curtain,4.230001
mobilenet_v2_0.5_160,label,0.032653093338012695
,,,nematode,5.6116524
,,,digital clock,5.009655
,,,spotlight,4.8408704
,,,match,4.6768208
,,,front curtain,4.2228513
mobilenet_v2_0.5_160,label,0.03386497497558594
,,,nematode,5.623739
,,,digital clock,5.016334
,,,spotlight,4.8457403
,,,match,4.6788535
,,,front curtain,4.2281513
mobilenet_v2_0.5_160,label,0.03632307052612305
,,,nematode,5.6278214
,,,digital clock,5.017446
,,,spotlight,4.85738
,,,match,4.68106
,,,front curtain,4.2319684
mobilenet_v2_0.5_160,label,0.03570294380187988
,,,nematode,5.631298
,,,digital clock,5.0145097
,,,spotlight,4.8467913
,,,match,4.68052
,,,front curtain,4.2302055
mobilenet_v2_0.5_160,label,0.03570914268493652
,,,nematode,5.6405168
,,,digital clock,5.030309
,,,spotlight,4.851891
,,,match,4.6886063
,,,front curtain,4.259662
mobilenet_v2_0.5_160,label,0.03537774085998535
,,,nematode,5.6295466
,,,digital clock,5.022638
,,,spotlight,4.8420362
,,,match,4.681621
,,,front curtain,4.243886
mobilenet_v2_0.5_160,label,0.036396026611328125
,,,nematode,5.6330857
,,,digital clock,5.0155234
,,,spotlight,4.846552
,,,match,4.6902537
,,,front curtain,4.2365417
mobilenet_v2_0.5_160,label,0.04921460151672363
,,,nematode,5.6294427
,,,digital clock,5.0147367
,,,spotlight,4.8366685
,,,match,4.6717467
,,,front curtain,4.2446404
mobilenet_v2_0.5_160,label,0.03611946105957031
,,,nematode,5.625792
,,,digital clock,5.0195565
,,,spotlight,4.860915
,,,match,4.693667
,,,front curtain,4.2340603
mobilenet_v2_0.5_160,label,0.03629279136657715
,,,nematode,5.625652
,,,digital clock,5.0137563
,,,spotlight,4.8411264
,,,match,4.687194
,,,front curtain,4.223554
mobilenet_v2_0.5_160,label,0.03549647331237793
,,,nematode,5.6298532
,,,digital clock,5.027898
,,,spotlight,4.85984
,,,match,4.6923146
,,,front curtain,4.238493
mobilenet_v2_0.5_160,label,0.03545737266540527
,,,nematode,5.6323423
,,,digital clock,5.0178924
,,,spotlight,4.8572445
,,,match,4.68285
,,,front curtain,4.2402506
mobilenet_v2_0.5_160,label,0.036432504653930664
,,,nematode,5.6098022
,,,digital clock,5.020549
,,,spotlight,4.867865
,,,match,4.694966
,,,front curtain,4.231216
mobilenet_v2_0.5_160,label,0.029487133026123047
,,,nematode,5.6213307
,,,digital clock,5.014379
,,,spotlight,4.8418427
,,,match,4.6940346
,,,front curtain,4.226338
mobilenet_v2_0.5_160,label,0.029593706130981445
,,,nematode,5.618198
,,,digital clock,5.0139885
,,,spotlight,4.8450007
,,,match,4.685678
,,,front curtain,4.2354383
mobilenet_v2_0.5_160,label,0.036144256591796875
,,,nematode,5.617296
,,,digital clock,5.017967
,,,spotlight,4.843513
,,,match,4.6910768
,,,front curtain,4.230621
mobilenet_v2_0.5_160,label,0.036496877670288086
,,,nematode,5.632286
,,,digital clock,5.023667
,,,spotlight,4.8447394
,,,match,4.6852756
,,,front curtain,4.239526
mobilenet_v2_0.35_224_quant,label,0.11683368682861328
,,,nematode,6.1207595
,,,spotlight,4.493722
,,,digital clock,4.338766
,,,front curtain,4.338766
,,,match,4.0288544
mobilenet_v2_0.35_224_quant,label,0.14830994606018066
,,,nematode,6.0432816
,,,spotlight,4.5712
,,,digital clock,4.416244
,,,front curtain,4.338766
,,,match,4.0288544
mobilenet_v2_0.35_224_quant,label,0.11699867248535156
,,,nematode,5.8883257
,,,spotlight,4.493722
,,,front curtain,4.18381
,,,digital clock,4.18381
,,,match,3.9513762
mobilenet_v2_0.35_224_quant,label,0.11482572555541992
,,,nematode,6.1207595
,,,spotlight,4.5712
,,,digital clock,4.338766
,,,front curtain,4.261288
,,,window shade,3.9513762
mobilenet_v2_0.35_224_quant,label,0.11910653114318848
,,,nematode,6.1207595
,,,spotlight,4.493722
,,,digital clock,4.338766
,,,front curtain,4.338766
,,,match,4.0288544
mobilenet_v2_0.35_224_quant,label,0.11739826202392578
,,,nematode,6.1207595
,,,spotlight,4.493722
,,,digital clock,4.416244
,,,front curtain,4.338766
,,,match,4.0288544
mobilenet_v2_0.35_224_quant,label,0.11727118492126465
,,,nematode,6.0432816
,,,spotlight,4.493722
,,,digital clock,4.338766
,,,front curtain,4.338766
,,,match,4.1063323
mobilenet_v2_0.35_224_quant,label,0.14013886451721191
,,,nematode,5.9658036
,,,spotlight,4.5712
,,,digital clock,4.261288
,,,front curtain,4.261288
,,,match,4.0288544
mobilenet_v2_0.35_224_quant,label,0.1172335147857666
,,,nematode,5.9658036
,,,spotlight,4.493722
,,,digital clock,4.416244
,,,front curtain,4.18381
,,,match,4.0288544
mobilenet_v2_0.35_224_quant,label,0.1156015396118164
,,,nematode,5.9658036
,,,spotlight,4.493722
,,,digital clock,4.261288
,,,front curtain,4.261288
,,,window shade,3.9513762
mobilenet_v2_0.35_224_quant,label,0.11785554885864258
,,,nematode,5.9658036
,,,spotlight,4.493722
,,,digital clock,4.261288
,,,front curtain,4.261288
,,,window shade,4.0288544
mobilenet_v2_0.35_224_quant,label,0.11645865440368652
,,,nematode,6.1207595
,,,spotlight,4.5712
,,,digital clock,4.338766
,,,front curtain,4.338766
,,,match,4.0288544
mobilenet_v2_0.35_224_quant,label,0.12449502944946289
,,,nematode,5.9658036
,,,spotlight,4.493722
,,,digital clock,4.261288
,,,front curtain,4.261288
,,,match,4.0288544
mobilenet_v2_0.35_224_quant,label,0.14240360260009766
,,,nematode,6.0432816
,,,spotlight,4.493722
,,,digital clock,4.338766
,,,front curtain,4.261288
,,,match,4.0288544
mobilenet_v2_0.35_224_quant,label,0.11477422714233398
,,,nematode,6.1207595
,,,spotlight,4.493722
,,,front curtain,4.338766
,,,digital clock,4.261288
,,,window shade,3.9513762
mobilenet_v2_0.35_224_quant,label,0.11744832992553711
,,,nematode,6.0432816
,,,spotlight,4.493722
,,,digital clock,4.338766
,,,front curtain,4.261288
,,,match,4.0288544
mobilenet_v2_0.35_224_quant,label,0.1142876148223877
,,,nematode,6.0432816
,,,spotlight,4.493722
,,,digital clock,4.261288
,,,front curtain,4.261288
,,,match,3.9513762
mobilenet_v2_0.35_224_quant,label,0.12044358253479004
,,,nematode,6.0432816
,,,spotlight,4.493722
,,,digital clock,4.416244
,,,front curtain,4.338766
,,,match,4.0288544
mobilenet_v2_0.35_224_quant,label,0.11877131462097168
,,,nematode,6.1207595
