ModelName,Label,InferenceTime,Recognition,Accuracy
,,,velvet,4.780698
,,,match,4.699669
,,,nematode,4.5376115
,,,digital clock,4.3755536
,,,spotlight,3.5652661
mobilenet_v2_1.0_160_quant,label,0.10230191928102894
,,,velvet,4.942755
,,,match,4.780698
,,,nematode,4.61864
,,,digital clock,4.294525
,,,spotlight,3.5652661
mobilenet_v2_1.0_160_quant,label,0.10458705945273918
,,,velvet,4.942755
,,,nematode,4.780698
,,,match,4.780698
,,,digital clock,4.4565825
,,,spotlight,3.6462948
mobilenet_v2_1.0_160_quant,label,0.10013198174547659
,,,velvet,4.8617263
,,,match,4.780698
,,,nematode,4.5376115
,,,digital clock,4.3755536
,,,spotlight,3.7273235
mobilenet_v2_0.35_192_quant,label,0.04785747171713517
,,,nematode,4.7699895
,,,digital clock,4.5391836
,,,spotlight,4.3083777
,,,match,4.2314425
,,,velvet,4.0006366
mobilenet_v2_0.35_192_quant,label,0.04716295768322355
,,,nematode,4.846925
,,,digital clock,4.5391836
,,,match,4.2314425
,,,spotlight,4.2314425
,,,velvet,4.0006366
mobilenet_v2_0.35_192_quant,label,0.04868577895607004
,,,nematode,4.846925
,,,digital clock,4.4622483
,,,spotlight,4.2314425
,,,match,4.154507
,,,velvet,4.0006366
mobilenet_v2_0.35_192_quant,label,0.049175856536111326
,,,nematode,4.92386
,,,digital clock,4.616119
,,,match,4.2314425
,,,spotlight,4.2314425
,,,velvet,3.9237013
mobilenet_v2_0.35_192_quant,label,0.04731135713486109
,,,nematode,4.693054
,,,digital clock,4.5391836
,,,match,4.3083777
,,,spotlight,4.2314425
,,,window screen,3.9237013
mobilenet_v2_0.35_192_quant,label,0.046161334659679455
,,,nematode,4.846925
,,,digital clock,4.5391836
,,,match,4.2314425
,,,spotlight,4.2314425
,,,velvet,4.0006366
mobilenet_v2_0.35_192_quant,label,0.04723451351161595
,,,nematode,4.7699895
,,,digital clock,4.4622483
,,,match,4.2314425
,,,spotlight,4.2314425
,,,velvet,4.0006366
mobilenet_v2_0.35_192_quant,label,0.047699260747877316
,,,nematode,4.846925
,,,digital clock,4.4622483
,,,spotlight,4.2314425
,,,match,4.154507
,,,velvet,3.9237013
mobilenet_v2_0.35_192_quant,label,0.04918694047949874
,,,nematode,4.7699895
,,,digital clock,4.5391836
,,,match,4.2314425
,,,spotlight,4.2314425
,,,velvet,4.0006366
mobilenet_v2_0.35_192_quant,label,0.0484274386379251
,,,nematode,4.7699895
,,,digital clock,4.5391836
,,,match,4.2314425
,,,spotlight,4.154507
,,,velvet,4.0006366
mobilenet_v2_0.35_192_quant,label,0.047813603030364006
,,,nematode,4.846925
,,,digital clock,4.616119
,,,match,4.2314425
,,,spotlight,4.2314425
,,,velvet,3.9237013
mobilenet_v2_0.35_192_quant,label,0.047111745648828134
,,,nematode,4.846925
,,,digital clock,4.5391836
,,,spotlight,4.2314425
,,,match,4.2314425
,,,velvet,3.9237013
mobilenet_v2_0.35_192_quant,label,0.04625350324610956
,,,nematode,4.846925
,,,digital clock,4.5391836
,,,match,4.2314425
,,,spotlight,4.2314425
,,,velvet,3.9237013
mobilenet_v2_0.35_192_quant,label,0.04702397529852908
,,,nematode,4.846925
,,,digital clock,4.5391836
,,,spotlight,4.3083777
,,,match,4.2314425
,,,velvet,4.0006366
mobilenet_v2_0.35_192_quant,label,0.04856786685515284
,,,nematode,4.7699895
,,,digital clock,4.5391836
,,,spotlight,4.2314425
,,,match,4.154507
,,,velvet,3.9237013
mobilenet_v2_0.35_192_quant,label,0.04725866412311966
,,,nematode,4.7699895
,,,digital clock,4.5391836
,,,spotlight,4.2314425
,,,match,4.154507
,,,velvet,3.9237013
mobilenet_v2_0.35_192_quant,label,0.04678314562491651
,,,nematode,4.693054
,,,digital clock,4.4622483
,,,match,4.2314425
,,,spotlight,4.2314425
,,,velvet,4.0006366
mobilenet_v2_0.35_192_quant,label,0.049272969237973537
,,,nematode,4.7699895
,,,digital clock,4.5391836
,,,spotlight,4.3083777
,,,match,4.2314425
,,,velvet,3.9237013
mobilenet_v2_0.35_192_quant,label,0.048937223899689436
,,,nematode,4.7699895
,,,digital clock,4.5391836
,,,match,4.2314425
,,,spotlight,4.2314425
,,,velvet,4.0006366
mobilenet_v2_0.35_192_quant,label,0.04796520780156879
,,,nematode,4.7699895
,,,digital clock,4.5391836
,,,spotlight,4.2314425
,,,match,4.154507
,,,velvet,3.9237013
mobilenet_v2_0.35_192_quant,label,0.04831210403772058
,,,nematode,4.846925
,,,digital clock,4.5391836
,,,match,4.2314425
,,,spotlight,4.2314425
,,,velvet,4.0006366
mobilenet_v2_0.35_192_quant,label,0.04761868770117547
,,,nematode,4.846925
,,,digital clock,4.616119
,,,spotlight,4.3083777
,,,match,4.2314425
,,,velvet,4.0006366
mobilenet_v2_0.35_192_quant,label,0.048535702650769404
,,,nematode,4.846925
,,,digital clock,4.4622483
,,,spotlight,4.3083777
,,,match,4.2314425
,,,velvet,3.9237013
mobilenet_v2_0.35_192_quant,label,0.04702183062078384
,,,nematode,4.7699895
,,,digital clock,4.5391836
,,,spotlight,4.2314425
,,,match,4.154507
,,,window screen,3.9237013
mobilenet_v2_0.35_192_quant,label,0.04873474620220836
,,,nematode,4.846925
,,,digital clock,4.4622483
,,,match,4.2314425
,,,spotlight,4.2314425
,,,velvet,4.0006366
mobilenet_v2_0.35_192_quant,label,0.04645376658771846
,,,nematode,4.7699895
,,,digital clock,4.4622483
,,,spotlight,4.3083777
,,,match,4.2314425
,,,velvet,4.0006366
mobilenet_v2_0.35_192_quant,label,0.048668588455364745
,,,nematode,4.846925
,,,digital clock,4.5391836
,,,spotlight,4.3083777
,,,match,4.2314425
,,,velvet,4.0006366
mobilenet_v2_0.35_192_quant,label,0.0472527397715076
,,,nematode,4.846925
,,,digital clock,4.616119
,,,spotlight,4.2314425
,,,match,4.2314425
,,,velvet,4.0006366
mobilenet_v2_0.35_192_quant,label,0.04927461111805685
,,,nematode,4.92386
,,,digital clock,4.5391836
,,,spotlight,4.3083777
,,,match,4.2314425
,,,velvet,4.0006366
mobilenet_v2_0.35_192_quant,label,0.04895167717594201
,,,nematode,4.7699895
,,,digital clock,4.5391836
,,,match,4.2314425
,,,spotlight,4.2314425
,,,velvet,4.0006366
mobilenet_v2_0.35_192_quant,label,0.046489635825919334
,,,nematode,4.846925
,,,digital clock,4.5391836
,,,match,4.3083777
,,,spotlight,4.2314425
,,,velvet,4.077572
mobilenet_v2_0.35_192_quant,label,0.049629145706294335
,,,nematode,4.7699895
,,,digital clock,4.4622483
,,,spotlight,4.2314425
,,,match,4.154507
,,,velvet,4.0006366
mobilenet_v2_0.35_160_quant,label,0.035825641158280436
,,,digital clock,5.4076157
,,,nematode,5.325682
,,,velvet,4.8340807
,,,spotlight,4.670213
,,,match,3.8508778
mobilenet_v2_0.35_160_quant,label,0.0356231379463108
,,,digital clock,5.325682
,,,nematode,5.1618147
,,,velvet,4.5882797
,,,spotlight,4.506346
,,,match,3.6870105
mobilenet_v2_0.35_160_quant,label,0.03597914851750049
,,,digital clock,5.325682
,,,nematode,5.325682
,,,velvet,4.752147
,,,spotlight,4.5882797
,,,match,3.6870105
mobilenet_v2_0.35_160_quant,label,0.03520688402411189
,,,digital clock,5.325682
,,,nematode,5.1618147
,,,spotlight,4.506346
,,,velvet,4.506346
,,,match,3.7689443
mobilenet_v2_0.35_160_quant,label,0.037825772926843595
,,,digital clock,5.4076157
,,,nematode,5.079881
,,,velvet,4.670213
,,,spotlight,4.5882797
,,,match,3.6870105
mobilenet_v2_0.35_160_quant,label,0.0355474477183246
,,,digital clock,5.2437487
,,,nematode,4.9979477
,,,velvet,4.5882797
,,,spotlight,4.5882797
,,,match,3.6870105
mobilenet_v2_0.35_160_quant,label,0.03649251370751226
,,,digital clock,5.4076157
,,,nematode,5.1618147
,,,velvet,4.670213
,,,spotlight,4.670213
,,,match,3.7689443
mobilenet_v2_0.35_160_quant,label,0.03692056785504917
,,,digital clock,5.325682
,,,nematode,5.079881
,,,velvet,4.5882797
,,,spotlight,4.5882797
,,,match,3.7689443
mobilenet_v2_0.35_160_quant,label,0.036158268241880315
,,,digital clock,5.1618147
,,,nematode,4.9979477
,,,spotlight,4.506346
,,,velvet,4.506346
,,,match,3.7689443
mobilenet_v2_0.35_160_quant,label,0.03674930478562823
,,,digital clock,5.325682
,,,nematode,5.2437487
,,,velvet,4.670213
,,,spotlight,4.506346
,,,match,3.7689443
mobilenet_v2_0.35_160_quant,label,0.03696881251875266
,,,digital clock,5.4076157
,,,nematode,5.2437487
,,,spotlight,4.5882797
,,,velvet,4.5882797
,,,match,3.7689443
mobilenet_v2_0.35_160_quant,label,0.03551973810115669
,,,digital clock,5.325682
,,,nematode,5.079881
,,,spotlight,4.5882797
,,,velvet,4.506346
,,,match,3.7689443
mobilenet_v2_0.35_160_quant,label,0.03499919882471149
,,,digital clock,5.325682
,,,nematode,4.9979477
,,,velvet,4.670213
,,,spotlight,4.506346
,,,match,3.6870105
mobilenet_v2_0.35_160_quant,label,0.0354962560791244
,,,digital clock,5.489549
,,,nematode,5.1618147
,,,spotlight,4.5882797
,,,velvet,4.5882797
,,,match,3.7689443
mobilenet_v2_0.35_160_quant,label,0.0368526812769911
,,,digital clock,5.5714827
,,,nematode,5.4076157
,,,velvet,4.752147
,,,spotlight,4.670213
,,,match,3.9328113
mobilenet_v2_0.35_160_quant,label,0.036493708718279734
,,,digital clock,5.325682
,,,nematode,5.1618147
,,,velvet,4.5882797
,,,spotlight,4.5882797
,,,match,3.6870105
mobilenet_v2_0.35_160_quant,label,0.035826335861849204
,,,digital clock,5.4076157
,,,nematode,5.2437487
,,,velvet,4.8340807
,,,spotlight,4.5882797
,,,match,3.7689443
mobilenet_v2_0.35_160_quant,label,0.036580462131072536
,,,digital clock,5.325682
,,,nematode,5.1618147
,,,spotlight,4.506346
,,,velvet,4.506346
,,,match,3.7689443
mobilenet_v2_0.35_160_quant,label,0.036698512228076616
,,,digital clock,5.325682
,,,nematode,5.325682
,,,velvet,4.752147
,,,spotlight,4.5882797
,,,match,3.605077
mobilenet_v2_0.35_160_quant,label,0.036626875120420614
,,,digital clock,5.4076157
,,,nematode,5.2437487
,,,velvet,4.670213
,,,spotlight,4.5882797
,,,match,3.7689443
mobilenet_v2_0.35_160_quant,label,0.03552047436182437
,,,digital clock,5.4076157
,,,nematode,5.325682
,,,velvet,4.752147
,,,spotlight,4.5882797
,,,match,3.9328113
mobilenet_v2_0.35_160_quant,label,0.03591505730992825
,,,digital clock,5.4076157
,,,nematode,5.325682
,,,spotlight,4.670213
,,,velvet,4.670213
,,,match,3.9328113
mobilenet_v2_0.35_160_quant,label,0.03702759273981596
,,,digital clock,5.4076157
,,,nematode,5.2437487
,,,spotlight,4.5882797
,,,velvet,4.506346
,,,match,3.6870105
mobilenet_v2_0.35_160_quant,label,0.03696648846853112
,,,digital clock,5.4076157
,,,nematode,5.2437487
,,,spotlight,4.5882797
,,,velvet,4.5882797
,,,match,3.7689443
mobilenet_v2_0.35_160_quant,label,0.037257514550527754
,,,digital clock,5.325682
,,,nematode,5.079881
,,,velvet,4.5882797
,,,spotlight,4.5882797
,,,match,3.6870105
mobilenet_v2_0.35_160_quant,label,0.035333491015315646
,,,digital clock,5.4076157
,,,nematode,5.2437487
,,,spotlight,4.5882797
,,,velvet,4.4244127
,,,match,3.8508778
mobilenet_v2_0.35_160_quant,label,0.035828179242339456
,,,digital clock,5.2437487
,,,nematode,5.2437487
,,,velvet,4.670213
,,,spotlight,4.506346
,,,match,3.6870105
mobilenet_v2_0.35_160_quant,label,0.03708122687803317
,,,digital clock,5.325682
,,,nematode,5.1618147
,,,velvet,4.5882797
,,,spotlight,4.506346
,,,match,3.6870105
mobilenet_v2_0.35_160_quant,label,0.03636004930172949
,,,digital clock,5.325682
,,,nematode,5.1618147
,,,velvet,4.5882797
,,,spotlight,4.4244127
,,,match,3.7689443
mobilenet_v2_0.35_160_quant,label,0.03726158267810406
,,,digital clock,5.4076157
,,,nematode,5.079881
,,,velvet,4.752147
,,,spotlight,4.506346
,,,match,3.7689443
mobilenet_v2_0.35_160_quant,label,0.03647192714760638
,,,digital clock,5.325682
,,,nematode,5.2437487
,,,velvet,4.916014
,,,spotlight,4.506346
,,,match,3.7689443
mobilenet_v2_0.35_160_quant,label,0.037111385663586814
,,,digital clock,5.325682
,,,nematode,5.1618147
,,,velvet,4.752147
,,,spotlight,4.5882797
,,,match,3.7689443
mobilenet_v2_0.75_128_quant,label,0.05579518193590608
,,,velvet,4.7921996
,,,nematode,4.629752
,,,match,4.3860807
,,,front curtain,4.3048573
,,,spotlight,3.9799623
mobilenet_v2_0.75_128_quant,label,0.0553912628773533
,,,velvet,4.8734236
,,,nematode,4.629752
,,,match,4.4673047
,,,front curtain,4.3860807
,,,spotlight,4.061186
mobilenet_v2_0.75_128_quant,label,0.0579028778179069
,,,velvet,4.8734236
,,,nematode,4.7921996
,,,match,4.3860807
,,,front curtain,4.223634
,,,spotlight,4.061186
mobilenet_v2_0.75_128_quant,label,0.05479714058108645
,,,velvet,4.8734236
,,,nematode,4.7921996
,,,match,4.4673047
,,,front curtain,4.3048573
,,,spotlight,4.14241
mobilenet_v2_0.75_128_quant,label,0.05582439450427509
,,,velvet,4.7109756
,,,nematode,4.5485287
,,,match,4.3048573
,,,front curtain,4.223634
,,,spotlight,3.9799623
mobilenet_v2_0.75_128_quant,label,0.05593310982022459
,,,velvet,4.7921996
,,,nematode,4.7109756
,,,match,4.3860807
,,,front curtain,4.3048573
,,,spotlight,3.9799623
mobilenet_v2_0.75_128_quant,label,0.05716429145619414
,,,nematode,4.7921996
,,,velvet,4.7109756
,,,match,4.3048573
,,,front curtain,4.14241
,,,spotlight,3.8987386
mobilenet_v2_0.75_128_quant,label,0.0559712259783014
,,,velvet,4.8734236
,,,nematode,4.629752
,,,match,4.3860807
,,,front curtain,4.3048573
,,,spotlight,3.9799623
mobilenet_v2_0.75_128_quant,label,0.05694989888878563
,,,velvet,4.8734236
,,,nematode,4.629752
,,,match,4.3860807
,,,front curtain,4.223634
,,,spotlight,3.9799623
mobilenet_v2_0.75_128_quant,label,0.05817796881190815
,,,velvet,4.7109756
,,,nematode,4.7109756
,,,match,4.3048573
,,,spotlight,3.9799623
,,,front curtain,3.9799623
mobilenet_v2_0.75_128_quant,label,0.05842680881151182
,,,nematode,4.8734236
,,,velvet,4.8734236
,,,match,4.5485287
,,,front curtain,4.223634
,,,spotlight,3.9799623
mobilenet_v2_0.75_128_quant,label,0.05830906249651399
,,,nematode,4.954647
,,,velvet,4.7109756
,,,match,4.4673047
,,,front curtain,4.3048573
,,,spotlight,4.061186
mobilenet_v2_0.75_128_quant,label,0.055186998431268015
,,,nematode,4.8734236
,,,velvet,4.7109756
,,,match,4.3860807
,,,front curtain,4.3048573
,,,spotlight,3.8987386
mobilenet_v2_0.75_128_quant,label,0.055239679703873536
,,,velvet,4.8734236
,,,nematode,4.7921996
,,,match,4.4673047
,,,front curtain,4.3048573
,,,spotlight,4.061186
mobilenet_v2_0.75_128_quant,label,0.057671378825300615
,,,nematode,4.7921996
,,,velvet,4.7109756
,,,match,4.4673047
,,,front curtain,4.14241
,,,spotlight,3.9799623
mobilenet_v2_0.75_128_quant,label,0.056731224860691695
,,,velvet,4.7109756
,,,nematode,4.7109756
,,,match,4.3860807
,,,front curtain,4.223634
,,,spotlight,4.061186
mobilenet_v2_0.75_128_quant,label,0.06987405532441579
,,,velvet,4.7921996
,,,nematode,4.7109756
,,,front curtain,4.3048573
,,,match,4.3048573
,,,spotlight,3.9799623
mobilenet_v2_0.75_128_quant,label,0.071373540645416
,,,velvet,4.7921996
,,,nematode,4.629752
,,,match,4.3048573
,,,front curtain,4.3048573
,,,spotlight,4.061186
mobilenet_v2_0.75_128_quant,label,0.05748145046816076
,,,velvet,4.7921996
,,,nematode,4.5485287
,,,match,4.3048573
,,,front curtain,4.223634
,,,spotlight,3.9799623
mobilenet_v2_0.75_128_quant,label,0.057149660811129516
,,,velvet,4.7921996
,,,nematode,4.7921996
,,,match,4.4673047
,,,front curtain,4.223634
,,,spotlight,3.9799623
mobilenet_v2_0.75_128_quant,label,0.05861883709769843
,,,velvet,4.7921996
,,,nematode,4.4673047
,,,match,4.4673047
,,,front curtain,4.3048573
,,,spotlight,4.061186
mobilenet_v2_0.75_128_quant,label,0.05530626179445468
,,,nematode,4.7921996
,,,velvet,4.7921996
,,,match,4.5485287
,,,front curtain,4.3048573
,,,spotlight,3.9799623
mobilenet_v2_0.75_128_quant,label,0.05880812048812821
,,,velvet,4.7109756
,,,nematode,4.629752
,,,match,4.3860807
,,,front curtain,4.3048573
,,,spotlight,3.9799623
mobilenet_v2_0.75_128_quant,label,0.057322372987559864
,,,velvet,4.7109756
,,,nematode,4.7109756
,,,match,4.3860807
,,,front curtain,4.223634
,,,spotlight,3.8987386
mobilenet_v2_0.75_128_quant,label,0.05589542184913384
,,,velvet,4.7921996
,,,nematode,4.5485287
,,,match,4.3860807
,,,front curtain,4.223634
,,,spotlight,3.8987386
mobilenet_v2_0.75_128_quant,label,0.05853045972996574
,,,nematode,4.954647
,,,velvet,4.8734236
,,,match,4.3860807
,,,front curtain,4.3048573
,,,spotlight,3.9799623
mobilenet_v2_0.75_128_quant,label,0.05841926619505442
,,,velvet,4.8734236
,,,nematode,4.7921996
,,,match,4.4673047
,,,front curtain,4.3048573
,,,spotlight,3.9799623
mobilenet_v2_0.75_128_quant,label,0.05679546494839377
,,,velvet,4.7921996
,,,nematode,4.629752
,,,match,4.3860807
,,,front curtain,4.223634
,,,spotlight,3.9799623
mobilenet_v2_0.75_128_quant,label,0.05724075291040931
,,,velvet,4.954647
,,,nematode,4.7109756
,,,match,4.4673047
,,,front curtain,4.223634
,,,digital clock,3.8987386
mobilenet_v2_0.75_128_quant,label,0.055866193158927144
,,,nematode,4.7921996
,,,velvet,4.7109756
,,,match,4.3048573
,,,front curtain,4.223634
,,,spotlight,3.9799623
mobilenet_v2_0.75_128_quant,label,0.05849690919879235
,,,velvet,4.8734236
,,,nematode,4.7921996
,,,match,4.4673047
,,,front curtain,4.3048573
,,,spotlight,4.14241
mobilenet_v2_0.75_128_quant,label,0.058235513015274284
,,,velvet,4.8734236
,,,nematode,4.7109756
,,,match,4.3860807
,,,front curtain,4.3048573
,,,spotlight,3.9799623
mobilenet_v2_1.4_224_quant,label,0.2991006727572183
,,,velvet,4.685046
,,,Otterhound,4.533916
,,,digital clock,4.3827853
,,,wing,4.3827853
,,,spotlight,4.1560893
mobilenet_v2_1.4_224_quant,label,0.28622970289757066
,,,velvet,4.685046
,,,Otterhound,4.533916
,,,wing,4.3827853
,,,digital clock,4.3827853
,,,spotlight,4.2316546
mobilenet_v2_1.4_224_quant,label,0.3030135152862501
,,,velvet,4.6094813
,,,Otterhound,4.533916
,,,digital clock,4.3827853
,,,wing,4.3827853
,,,match,4.1560893
mobilenet_v2_1.4_224_quant,label,0.2965007326452183
,,,velvet,4.7606115
,,,Otterhound,4.533916
,,,wing,4.30722
,,,digital clock,4.30722
,,,match,4.1560893
mobilenet_v2_1.4_224_quant,label,0.30396972767018543
,,,velvet,4.685046
,,,Otterhound,4.4583507
,,,digital clock,4.3827853
,,,wing,4.30722
,,,match,4.1560893
mobilenet_v2_1.4_224_quant,label,0.30325052167232697
,,,velvet,4.7606115
,,,Otterhound,4.533916
,,,digital clock,4.4583507
,,,wing,4.3827853
,,,match,4.2316546
mobilenet_v2_1.4_224_quant,label,0.2860940938503818
,,,velvet,4.685046
,,,Otterhound,4.6094813
,,,wing,4.3827853
,,,digital clock,4.30722
,,,match,4.1560893
mobilenet_v2_1.4_224_quant,label,0.29649411410028764
,,,velvet,4.7606115
,,,Otterhound,4.533916
,,,digital clock,4.30722
,,,wing,4.2316546
,,,spotlight,4.1560893
mobilenet_v2_1.4_224_quant,label,0.2954490893044629
,,,velvet,4.685046
,,,Otterhound,4.4583507
,,,wing,4.3827853
,,,digital clock,4.30722
,,,match,4.2316546
mobilenet_v2_1.4_224_quant,label,0.300524983151022
,,,Otterhound,4.533916
,,,velvet,4.533916
,,,wing,4.3827853
,,,digital clock,4.30722
,,,match,4.0805244
mobilenet_v2_1.4_224_quant,label,0.2877627974196468
,,,velvet,4.6094813
,,,wing,4.4583507
,,,Otterhound,4.4583507
,,,digital clock,4.3827853
,,,match,4.2316546
mobilenet_v2_1.4_224_quant,label,0.2959512138395101
,,,velvet,4.6094813
,,,Otterhound,4.533916
,,,wing,4.3827853
,,,digital clock,4.3827853
,,,match,4.1560893
mobilenet_v2_1.4_224_quant,label,0.2861282592378026
,,,velvet,4.6094813
,,,Otterhound,4.4583507
,,,digital clock,4.4583507
,,,wing,4.3827853
,,,match,4.2316546
mobilenet_v2_1.4_224_quant,label,0.30085460214457493
,,,velvet,4.7606115
,,,Otterhound,4.4583507
,,,digital clock,4.3827853
,,,wing,4.3827853
,,,match,4.2316546
mobilenet_v2_1.4_224_quant,label,0.2972982163094806
,,,velvet,4.533916
,,,Otterhound,4.4583507
,,,digital clock,4.4583507
,,,wing,4.30722
,,,spotlight,4.1560893
mobilenet_v2_1.4_224_quant,label,0.2867478929210424
,,,velvet,4.6094813
,,,Otterhound,4.533916
,,,wing,4.30722
,,,digital clock,4.30722
,,,match,4.1560893
mobilenet_v2_1.4_224_quant,label,0.2958197692728767
,,,velvet,4.685046
,,,Otterhound,4.4583507
,,,wing,4.30722
,,,digital clock,4.2316546
,,,match,4.0805244
mobilenet_v2_1.4_224_quant,label,0.29559803341278695
,,,velvet,4.685046
,,,Otterhound,4.533916
,,,digital clock,4.4583507
,,,wing,4.3827853
,,,match,4.1560893
mobilenet_v2_1.4_224_quant,label,0.30255299090075893
,,,velvet,4.7606115
,,,Otterhound,4.533916
,,,digital clock,4.3827853
,,,wing,4.30722
,,,match,4.1560893
mobilenet_v2_1.4_224_quant,label,0.2990247152327628
,,,velvet,4.6094813
,,,Otterhound,4.4583507
,,,wing,4.3827853
,,,digital clock,4.3827853
,,,match,4.2316546
mobilenet_v2_1.4_224_quant,label,0.28570610593784906
,,,Otterhound,4.533916
,,,velvet,4.533916
,,,digital clock,4.4583507
,,,wing,4.3827853
,,,match,4.2316546
mobilenet_v2_1.4_224_quant,label,0.303769055955509
,,,velvet,4.533916
,,,wing,4.4583507
,,,digital clock,4.4583507
,,,Otterhound,4.3827853
,,,match,4.2316546
mobilenet_v2_1.4_224_quant,label,0.29704319390309264
,,,velvet,4.685046
,,,Otterhound,4.4583507
,,,digital clock,4.3827853
,,,wing,4.3827853
,,,match,4.2316546
mobilenet_v2_1.4_224_quant,label,0.30236321094974067
,,,velvet,4.6094813
,,,Otterhound,4.4583507
,,,digital clock,4.3827853
,,,wing,4.30722
,,,match,4.2316546
mobilenet_v2_1.4_224_quant,label,0.3026127959817151
,,,velvet,4.6094813
,,,Otterhound,4.533916
,,,wing,4.3827853
,,,digital clock,4.30722
,,,match,4.1560893
mobilenet_v2_1.4_224_quant,label,0.2931141554252888
,,,velvet,4.685046
,,,Otterhound,4.533916
,,,digital clock,4.4583507
,,,wing,4.3827853
,,,match,4.2316546
mobilenet_v2_1.4_224_quant,label,0.28838470490830614
,,,velvet,4.685046
,,,Otterhound,4.533916
,,,wing,4.30722
,,,digital clock,4.30722
,,,match,4.1560893
mobilenet_v2_1.4_224_quant,label,0.2886786396334262
,,,velvet,4.685046
,,,Otterhound,4.3827853
,,,digital clock,4.30722
,,,wing,4.30722
,,,match,4.1560893
mobilenet_v2_1.4_224_quant,label,0.29357399634767334
,,,velvet,4.6094813
,,,Otterhound,4.4583507
,,,digital clock,4.3827853
,,,wing,4.3827853
,,,match,4.2316546
mobilenet_v2_1.4_224_quant,label,0.28830328209578265
,,,velvet,4.685046
,,,Otterhound,4.533916
,,,digital clock,4.3827853
,,,wing,4.30722
,,,match,4.1560893
mobilenet_v2_1.4_224_quant,label,0.30430158790396167
,,,velvet,4.533916
,,,digital clock,4.3827853
,,,Otterhound,4.3827853
,,,wing,4.30722
,,,match,4.2316546
mobilenet_v2_1.4_224_quant,label,0.2967679410241651
,,,velvet,4.7606115
,,,Otterhound,4.4583507
,,,digital clock,4.3827853
,,,wing,4.30722
,,,match,4.1560893
mobilenet_v2_0.5_192,label,0.0406853071412721
,,,digital clock,5.857529
,,,nematode,5.694495
,,,spotlight,5.2857575
,,,window shade,4.4452024
,,,barn spider,4.2066483
mobilenet_v2_0.5_192,label,0.042965883224291436
,,,digital clock,5.865783
,,,nematode,5.7047014
,,,spotlight,5.2988734
,,,window shade,4.4643126
,,,lampshade,4.2051272
mobilenet_v2_0.5_192,label,0.04126422690688375
,,,digital clock,5.8526015
,,,nematode,5.6923275
,,,spotlight,5.272313
,,,window shade,4.4425926
,,,lampshade,4.2111497
mobilenet_v2_0.5_192,label,0.041222059753797315
,,,digital clock,5.860458
,,,nematode,5.7117777
,,,spotlight,5.2841372
,,,window shade,4.4374037
,,,barn spider,4.202279
mobilenet_v2_0.5_192,label,0.042227107997858775
,,,digital clock,5.8316298
,,,nematode,5.685418
,,,spotlight,5.2589097
,,,window shade,4.436092
,,,barn spider,4.1858716
mobilenet_v2_0.5_192,label,0.04154930736034772
,,,digital clock,5.862552
,,,nematode,5.7015514
,,,spotlight,5.291527
,,,window shade,4.4631405
,,,lampshade,4.2181854
mobilenet_v2_0.5_192,label,0.04407482745923032
,,,digital clock,5.864961
,,,nematode,5.692879
,,,spotlight,5.296468
,,,window shade,4.473606
,,,lampshade,4.1990314
mobilenet_v2_0.5_192,label,0.04194784582861536
,,,digital clock,5.8361816
,,,nematode,5.696538
,,,spotlight,5.29508
,,,window shade,4.44521
,,,barn spider,4.1933756
mobilenet_v2_0.5_192,label,0.04285715647150718
,,,digital clock,5.851285
,,,nematode,5.7053585
,,,spotlight,5.3010845
,,,window shade,4.456774
,,,barn spider,4.207045
mobilenet_v2_0.5_192,label,0.04382634232123303
,,,digital clock,5.8623786
,,,nematode,5.68946
,,,spotlight,5.312637
,,,window shade,4.461162
,,,lampshade,4.218295
mobilenet_v2_0.5_192,label,0.04147133534439168
,,,digital clock,5.863374
,,,nematode,5.7001233
,,,spotlight,5.2815948
,,,window shade,4.4734907
,,,lampshade,4.212717
mobilenet_v2_0.5_192,label,0.042299351719362
,,,digital clock,5.8473196
,,,nematode,5.696993
,,,spotlight,5.26937
,,,window shade,4.4357524
,,,lampshade,4.2032833
mobilenet_v2_0.5_192,label,0.043156919404122716
,,,digital clock,5.83246
,,,nematode,5.685709
,,,spotlight,5.271166
,,,window shade,4.423005
,,,barn spider,4.1886215
mobilenet_v2_0.5_192,label,0.04392633968085296
,,,digital clock,5.830498
,,,nematode,5.6914606
,,,spotlight,5.249017
,,,window shade,4.428088
,,,lampshade,4.192519
mobilenet_v2_0.5_192,label,0.04322378743009199
,,,digital clock,5.817428
,,,nematode,5.6797557
,,,spotlight,5.269336
,,,window shade,4.409067
,,,barn spider,4.180531
mobilenet_v2_0.5_192,label,0.04305708082170896
,,,digital clock,5.830657
,,,nematode,5.677873
,,,spotlight,5.2470865
,,,window shade,4.4257336
,,,barn spider,4.183745
mobilenet_v2_0.5_192,label,0.04172817867759605
,,,digital clock,5.857582
,,,nematode,5.6852694
,,,spotlight,5.3015404
,,,window shade,4.465782
,,,barn spider,4.191612
mobilenet_v2_0.5_192,label,0.042679371803175895
,,,digital clock,5.820527
,,,nematode,5.683872
,,,spotlight,5.277801
,,,window shade,4.4329023
,,,barn spider,4.1843095
mobilenet_v2_0.5_192,label,0.04361910195263788
,,,digital clock,5.843122
,,,nematode,5.7007184
,,,spotlight,5.281432
,,,window shade,4.442999
,,,lampshade,4.1991906
mobilenet_v2_0.5_192,label,0.043673947821825106
,,,digital clock,5.832605
