ModelName,Label,InferenceTime,Recognition,Accuracy
,,,nematode,4.95228
,,,digital clock,4.802211
,,,lighter,4.201935
,,,candle,4.0518656
mobilenet_v1_0.75_128_quant,label,0.05758177968697803
,,,match,5.5525565
,,,nematode,4.95228
,,,digital clock,4.802211
,,,lighter,4.201935
,,,candle,4.0518656
mobilenet_v1_0.75_128_quant,label,0.05850032820318404
,,,match,5.5525565
,,,nematode,4.95228
,,,digital clock,4.802211
,,,lighter,4.201935
,,,jack-o'-lantern,4.0518656
mobilenet_v1_0.75_128_quant,label,0.0571266120949425
,,,match,5.5525565
,,,nematode,4.95228
,,,digital clock,4.802211
,,,lighter,4.201935
,,,spotlight,4.0518656
mobilenet_v1_0.75_128_quant,label,0.05746989496603169
,,,match,5.5525565
,,,nematode,4.95228
,,,digital clock,4.802211
,,,lighter,4.201935
,,,candle,4.0518656
mobilenet_v1_0.75_128_quant,label,0.05902645993844912
,,,match,5.5525565
,,,nematode,4.95228
,,,digital clock,4.802211
,,,lighter,4.201935
,,,candle,4.0518656
mobilenet_v1_0.75_128_quant,label,0.056665300834277045
,,,match,5.5525565
,,,digital clock,4.802211
,,,nematode,4.802211
,,,lighter,4.201935
,,,spotlight,4.0518656
mobilenet_v1_0.75_128_quant,label,0.057361137028598054
,,,match,5.5525565
,,,nematode,4.95228
,,,digital clock,4.802211
,,,lighter,4.201935
,,,spotlight,4.0518656
mobilenet_v1_0.75_128_quant,label,0.05905902902793304
,,,match,5.5525565
,,,nematode,4.95228
,,,digital clock,4.802211
,,,lighter,4.201935
,,,spotlight,4.0518656
mobilenet_v1_0.75_128_quant,label,0.057370462381897
,,,match,5.5525565
,,,nematode,4.95228
,,,digital clock,4.802211
,,,lighter,4.201935
,,,jack-o'-lantern,4.0518656
mobilenet_v1_0.75_128_quant,label,0.057997588902479365
,,,match,5.5525565
,,,digital clock,4.802211
,,,nematode,4.802211
,,,jack-o'-lantern,4.201935
,,,lighter,4.201935
mobilenet_v1_0.75_128_quant,label,0.05782946257599068
,,,match,5.5525565
,,,nematode,4.95228
,,,digital clock,4.802211
,,,lighter,4.201935
,,,jack-o'-lantern,4.0518656
mobilenet_v1_0.75_128_quant,label,0.05828209802153187
,,,match,5.7026258
,,,nematode,4.95228
,,,digital clock,4.802211
,,,lighter,4.3520036
,,,jack-o'-lantern,4.201935
mobilenet_v1_0.75_128_quant,label,0.0572254279256781
,,,match,5.5525565
,,,nematode,4.95228
,,,digital clock,4.802211
,,,lighter,4.3520036
,,,spotlight,4.0518656
mobilenet_v1_1.0_224,label,0.17513693049766993
,,,match,6.8219705
,,,lighter,5.053219
,,,digital clock,5.050233
,,,spotlight,4.765974
,,,nematode,4.641725
mobilenet_v1_1.0_224,label,0.17243788374107796
,,,match,6.8157997
,,,lighter,5.092815
,,,digital clock,5.031147
,,,spotlight,4.72516
,,,jack-o'-lantern,4.6067615
mobilenet_v1_1.0_224,label,0.1782854534650643
,,,match,6.787643
,,,lighter,5.066456
,,,digital clock,5.028509
,,,spotlight,4.729711
,,,nematode,4.6588774
mobilenet_v1_1.0_224,label,0.1739956482262173
,,,match,6.863943
,,,lighter,5.113659
,,,digital clock,5.0423737
,,,spotlight,4.8071766
,,,jack-o'-lantern,4.6340723
mobilenet_v1_1.0_224,label,0.18073016118742474
,,,match,6.880999
,,,lighter,5.1111526
,,,digital clock,5.065853
,,,spotlight,4.791374
,,,jack-o'-lantern,4.624251
mobilenet_v1_1.0_224,label,0.17380276520328614
,,,match,6.7838616
,,,digital clock,5.0386324
,,,lighter,5.028321
,,,spotlight,4.678259
,,,nematode,4.648026
mobilenet_v1_1.0_224,label,0.18022510538982206
,,,match,6.768342
,,,lighter,5.068053
,,,digital clock,5.0528975
,,,spotlight,4.7600446
,,,nematode,4.638049
mobilenet_v1_1.0_224,label,0.17547952465600028
,,,match,6.8107014
,,,lighter,5.0732813
,,,digital clock,5.0565033
,,,spotlight,4.7812586
,,,jack-o'-lantern,4.619723
mobilenet_v1_1.0_224,label,0.18263117476679236
,,,match,6.8035808
,,,digital clock,5.0809183
,,,lighter,5.07168
,,,spotlight,4.7253776
,,,jack-o'-lantern,4.6322036
mobilenet_v1_1.0_224,label,0.17606721019212165
,,,match,6.855272
,,,lighter,5.0925865
,,,digital clock,5.0440254
,,,spotlight,4.7517133
,,,jack-o'-lantern,4.614769
mobilenet_v1_1.0_224,label,0.1748226627933732
,,,match,6.8327456
,,,lighter,5.079279
,,,digital clock,5.0763016
,,,spotlight,4.7552705
,,,nematode,4.615258
mobilenet_v1_1.0_224,label,0.17597128636986614
,,,match,6.816453
,,,lighter,5.09158
,,,digital clock,5.067853
,,,spotlight,4.694349
,,,nematode,4.6412206
mobilenet_v1_1.0_224,label,0.18020225881185054
,,,match,6.83278
,,,lighter,5.0754623
,,,digital clock,5.0295935
,,,spotlight,4.750426
,,,jack-o'-lantern,4.602706
mobilenet_v1_1.0_224,label,0.18160416478403926
,,,match,6.777041
,,,lighter,5.070273
,,,digital clock,4.993186
,,,spotlight,4.701459
,,,nematode,4.6409287
mobilenet_v1_1.0_224,label,0.17142815834100286
,,,match,6.8507843
,,,lighter,5.079019
,,,digital clock,5.05297
,,,spotlight,4.7312427
,,,jack-o'-lantern,4.6052146
mobilenet_v1_1.0_224,label,0.17897288066501887
,,,match,6.807518
,,,lighter,5.059848
,,,digital clock,5.0448837
,,,spotlight,4.7558837
,,,nematode,4.628645
mobilenet_v1_1.0_224,label,0.172300580988228
,,,match,6.7066426
,,,lighter,5.095145
,,,digital clock,5.035
,,,spotlight,4.686153
,,,nematode,4.684853
mobilenet_v1_1.0_224,label,0.18150096091925433
,,,match,6.7565093
,,,lighter,5.0881143
,,,digital clock,5.0709705
,,,spotlight,4.6889687
,,,nematode,4.660969
mobilenet_v1_1.0_224,label,0.18026569153282337
,,,match,6.8563247
,,,lighter,5.0904093
,,,digital clock,5.0663137
,,,spotlight,4.764208
,,,jack-o'-lantern,4.6346827
mobilenet_v1_1.0_224,label,0.1804816155676309
,,,match,6.8061786
,,,lighter,5.1037383
,,,digital clock,4.9940166
,,,spotlight,4.704108
,,,nematode,4.620247
mobilenet_v1_1.0_224,label,0.17218697310817804
,,,match,6.753222
,,,lighter,5.0708203
,,,digital clock,5.0625114
,,,spotlight,4.690716
,,,nematode,4.6906047
mobilenet_v1_1.0_224,label,0.17449731470918403
,,,match,6.702283
,,,lighter,5.0731506
,,,digital clock,5.0328064
,,,spotlight,4.728524
,,,nematode,4.662291
mobilenet_v1_1.0_224,label,0.1824875582691642
,,,match,6.7875323
,,,digital clock,5.075346
,,,lighter,5.072026
,,,spotlight,4.743883
,,,nematode,4.627299
mobilenet_v1_1.0_224,label,0.18010778353477153
,,,match,6.7839246
,,,lighter,5.0932293
,,,digital clock,5.050296
,,,spotlight,4.716287
,,,nematode,4.654605
mobilenet_v1_1.0_224,label,0.17932244577274442
,,,match,6.7606707
,,,lighter,5.0652957
,,,digital clock,5.0575943
,,,spotlight,4.7238255
,,,nematode,4.6427474
mobilenet_v1_1.0_224,label,0.17760786384961127
,,,match,6.807969
,,,lighter,5.056548
,,,digital clock,5.031975
,,,spotlight,4.7567487
,,,nematode,4.6239433
mobilenet_v1_1.0_224,label,0.18088099936764304
,,,match,6.7209187
,,,lighter,5.094357
,,,digital clock,5.080241
,,,nematode,4.7262063
,,,spotlight,4.7260146
mobilenet_v1_1.0_224,label,0.17628773504078962
,,,match,6.9379015
,,,lighter,5.118258
,,,digital clock,5.084861
,,,spotlight,4.7902246
,,,jack-o'-lantern,4.6896214
mobilenet_v1_1.0_224,label,0.18087675075998885
,,,match,6.761882
,,,lighter,5.086116
,,,digital clock,5.0719147
,,,spotlight,4.733039
,,,nematode,4.666484
mobilenet_v1_1.0_224,label,0.17416237132527157
,,,match,6.7930903
,,,digital clock,5.076562
,,,lighter,5.0424533
,,,spotlight,4.7157855
,,,nematode,4.6362658
mobilenet_v1_1.0_224,label,0.1794206135407138
,,,match,6.802049
,,,lighter,5.0947094
,,,digital clock,5.053652
,,,spotlight,4.7198114
,,,nematode,4.665954
mobilenet_v1_1.0_224,label,0.18223885716145824
,,,match,6.832661
,,,digital clock,5.066059
,,,lighter,5.0500994
,,,spotlight,4.781984
,,,nematode,4.610427
mobilenet_v1_0.5_128,label,0.019723456043410408
,,,nematode,5.1242404
,,,match,4.832187
,,,digital clock,4.752776
,,,spotlight,4.606916
,,,lampshade,4.180636
mobilenet_v1_0.5_128,label,0.02015362458808133
,,,nematode,5.1563425
,,,match,4.8228965
,,,digital clock,4.7881293
,,,spotlight,4.626301
,,,lampshade,4.18239
mobilenet_v1_0.5_128,label,0.02014905978515634
,,,nematode,5.1474032
,,,match,4.8198886
,,,digital clock,4.770634
,,,spotlight,4.6154985
,,,lampshade,4.152651
mobilenet_v1_0.5_128,label,0.01921385966729075
,,,nematode,5.1233044
,,,match,4.8193197
,,,digital clock,4.783906
,,,spotlight,4.6204066
,,,lampshade,4.1699038
mobilenet_v1_0.5_128,label,0.019481941756681297
,,,nematode,5.1704073
,,,match,4.841499
,,,digital clock,4.80731
,,,spotlight,4.644188
,,,lampshade,4.1976104
mobilenet_v1_0.5_128,label,0.019190509780811455
,,,nematode,5.137864
,,,match,4.836441
,,,digital clock,4.797388
,,,spotlight,4.629233
,,,lampshade,4.1804194
mobilenet_v1_0.5_128,label,0.01956652221212756
,,,nematode,5.1292
,,,match,4.7960043
,,,digital clock,4.735792
,,,spotlight,4.6061645
,,,lampshade,4.1499467
mobilenet_v1_0.5_128,label,0.019363750686719795
,,,nematode,5.11576
,,,match,4.8226676
,,,digital clock,4.769403
,,,spotlight,4.6031804
,,,lampshade,4.175137
mobilenet_v1_0.5_128,label,0.019494957131160257
,,,nematode,5.1288466
,,,match,4.82276
,,,digital clock,4.78967
,,,spotlight,4.6285686
,,,lampshade,4.173819
mobilenet_v1_0.5_128,label,0.019899171629568172
,,,nematode,5.133856
,,,match,4.8147655
,,,digital clock,4.7792068
,,,spotlight,4.6130533
,,,lampshade,4.16321
mobilenet_v1_0.5_128,label,0.019870792414469887
,,,nematode,5.1693296
,,,match,4.818836
,,,digital clock,4.787578
,,,spotlight,4.635162
,,,lampshade,4.1785846
mobilenet_v1_0.5_128,label,0.01996616502947943
,,,nematode,5.145561
,,,match,4.8238482
,,,digital clock,4.7595983
,,,spotlight,4.6137896
,,,lampshade,4.1637173
mobilenet_v1_0.5_128,label,0.02011253367909218
,,,nematode,5.1347394
,,,match,4.808879
,,,digital clock,4.7626343
,,,spotlight,4.609801
,,,lampshade,4.1706257
mobilenet_v1_0.5_128,label,0.019707267376853348
,,,nematode,5.1593447
,,,match,4.8113422
,,,digital clock,4.7623434
,,,spotlight,4.6242075
,,,lampshade,4.185498
mobilenet_v1_0.5_128,label,0.0196955404524727
,,,nematode,5.157226
,,,match,4.809603
,,,digital clock,4.762053
,,,spotlight,4.5912814
,,,lampshade,4.166179
mobilenet_v1_0.5_128,label,0.01942148395606547
,,,nematode,5.1201506
,,,match,4.800189
,,,digital clock,4.7733555
,,,spotlight,4.630717
,,,lampshade,4.17086
mobilenet_v1_0.5_128,label,0.019591529210631335
,,,nematode,5.1398993
,,,match,4.8216934
,,,digital clock,4.8013487
,,,spotlight,4.6284266
,,,lampshade,4.183896
mobilenet_v1_0.5_128,label,0.020458706048489955
,,,nematode,5.151329
,,,match,4.824773
,,,digital clock,4.774326
,,,spotlight,4.6242967
,,,lampshade,4.177032
mobilenet_v1_0.5_128,label,0.02059327533821889
,,,nematode,5.158035
,,,match,4.873344
,,,digital clock,4.778302
,,,spotlight,4.625077
,,,lampshade,4.187939
mobilenet_v1_0.5_128,label,0.019840339796516046
,,,nematode,5.134999
,,,match,4.8206215
,,,digital clock,4.776987
,,,spotlight,4.6154995
,,,lampshade,4.17977
mobilenet_v1_0.5_128,label,0.01938337323010085
,,,nematode,5.1491785
,,,match,4.8503237
,,,digital clock,4.777253
,,,spotlight,4.596104
,,,lampshade,4.154451
mobilenet_v1_0.5_128,label,0.019903976407983824
,,,nematode,5.1769624
,,,match,4.851843
,,,digital clock,4.804332
,,,spotlight,4.628849
,,,lampshade,4.179524
mobilenet_v1_0.5_128,label,0.019487387338458242
,,,nematode,5.1553636
,,,match,4.8148932
,,,digital clock,4.796889
,,,spotlight,4.6324673
,,,lampshade,4.182024
mobilenet_v1_0.5_128,label,0.019740717484192954
,,,nematode,5.1387396
,,,match,4.845021
,,,digital clock,4.765965
,,,spotlight,4.618881
,,,lampshade,4.1849813
mobilenet_v1_0.5_128,label,0.020782685450277276
,,,nematode,5.130181
,,,match,4.819705
,,,digital clock,4.7663064
,,,spotlight,4.6121316
,,,lampshade,4.181912
mobilenet_v1_0.5_128,label,0.02090838124464217
,,,nematode,5.1228313
,,,match,4.8191314
,,,digital clock,4.767217
,,,spotlight,4.61225
,,,lampshade,4.167257
mobilenet_v1_0.5_128,label,0.019739083021526983
,,,nematode,5.144263
,,,match,4.8359156
,,,digital clock,4.7997975
,,,spotlight,4.634974
,,,lampshade,4.1956306
mobilenet_v1_0.5_128,label,0.01998990529814168
,,,nematode,5.154974
,,,match,4.815068
,,,digital clock,4.7633777
,,,spotlight,4.603276
,,,lampshade,4.149344
mobilenet_v1_0.5_128,label,0.019168186916514035
,,,nematode,5.1387153
,,,match,4.820436
,,,digital clock,4.756483
,,,spotlight,4.5980153
,,,lampshade,4.1649184
mobilenet_v1_0.5_128,label,0.020204590048323985
,,,nematode,5.1484523
,,,match,4.834374
,,,digital clock,4.8063564
,,,spotlight,4.6258764
,,,lampshade,4.1895785
mobilenet_v1_0.5_128,label,0.01942107195303659
,,,nematode,5.1280575
,,,match,4.833016
,,,digital clock,4.790385
,,,spotlight,4.645197
,,,lampshade,4.190736
mobilenet_v1_0.5_128,label,0.01946037524426841
,,,nematode,5.147381
,,,match,4.805728
,,,digital clock,4.790306
,,,spotlight,4.6427593
,,,lampshade,4.2011952
mobilenet_v1_0.75_128,label,0.04068331499113003
,,,match,5.0772324
,,,nematode,4.759673
,,,digital clock,4.525339
,,,jack-o'-lantern,3.9169455
,,,candle,3.7472792
mobilenet_v1_0.75_128,label,0.03971325527870362
,,,match,5.0947413
,,,nematode,4.7533174
,,,digital clock,4.5165796
,,,jack-o'-lantern,3.8974648
,,,candle,3.7531323
mobilenet_v1_0.75_128,label,0.040866807850003066
,,,match,5.0894213
,,,nematode,4.752325
,,,digital clock,4.5059915
,,,jack-o'-lantern,3.8876395
,,,candle,3.7331343
mobilenet_v1_0.75_128,label,0.04079768920588083
,,,match,5.083106
,,,nematode,4.7357464
,,,digital clock,4.520027
,,,jack-o'-lantern,3.9069219
,,,candle,3.7443352
mobilenet_v1_0.75_128,label,0.04092241074232714
,,,match,5.060221
,,,nematode,4.731148
,,,digital clock,4.4978695
,,,jack-o'-lantern,3.8913767
,,,candle,3.7266777
mobilenet_v1_0.75_128,label,0.04040552007325241
,,,match,5.0758233
,,,nematode,4.737768
,,,digital clock,4.4941115
,,,jack-o'-lantern,3.9051714
,,,candle,3.7384355
mobilenet_v1_0.75_128,label,0.040908782764329
,,,match,5.0684314
,,,nematode,4.7696075
,,,digital clock,4.510245
,,,jack-o'-lantern,3.8952246
,,,candle,3.7302763
mobilenet_v1_0.75_128,label,0.041489654894783214
,,,match,5.0672164
,,,nematode,4.7631845
,,,digital clock,4.5056458
,,,jack-o'-lantern,3.9001184
,,,candle,3.7436407
mobilenet_v1_0.75_128,label,0.04129145175290013
,,,match,5.073845
,,,nematode,4.7568374
,,,digital clock,4.523694
,,,jack-o'-lantern,3.9050345
,,,candle,3.7471457
mobilenet_v1_0.75_128,label,0.04342245351319237
,,,match,5.082366
,,,nematode,4.7618814
,,,digital clock,4.5198298
,,,jack-o'-lantern,3.903482
,,,candle,3.7459831
mobilenet_v1_0.75_128,label,0.04141282702806378
,,,match,5.0712204
,,,nematode,4.7345705
,,,digital clock,4.5189652
,,,jack-o'-lantern,3.920676
,,,candle,3.7329013
mobilenet_v1_0.75_128,label,0.04078662994552682
,,,match,5.0713797
,,,nematode,4.750208
,,,digital clock,4.522348
,,,jack-o'-lantern,3.916384
,,,candle,3.7392924
mobilenet_v1_0.75_128,label,0.041179827406934245
,,,match,5.0961614
,,,nematode,4.7466617
,,,digital clock,4.5203567
,,,jack-o'-lantern,3.8985288
,,,candle,3.7246864
mobilenet_v1_0.75_128,label,0.04180328615014813
,,,match,5.0850673
,,,nematode,4.7413135
,,,digital clock,4.4941616
,,,jack-o'-lantern,3.8978813
,,,candle,3.739587
mobilenet_v1_0.75_128,label,0.04037771514482071
,,,match,5.0886064
,,,nematode,4.752415
,,,digital clock,4.5192657
,,,jack-o'-lantern,3.9110239
,,,candle,3.7486284
mobilenet_v1_0.75_128,label,0.04228521275381226
,,,match,5.079418
,,,nematode,4.740043
,,,digital clock,4.5110598
,,,jack-o'-lantern,3.9140487
,,,candle,3.7482455
mobilenet_v1_0.75_128,label,0.04249846802404733
,,,match,5.083711
,,,nematode,4.7437897
,,,digital clock,4.521254
,,,jack-o'-lantern,3.9130042
,,,candle,3.7365997
mobilenet_v1_0.75_128,label,0.040640571031990404
,,,match,5.0495925
,,,nematode,4.7459984
,,,digital clock,4.501316
,,,jack-o'-lantern,3.9181638
,,,candle,3.7464442
mobilenet_v1_0.75_128,label,0.041742329087156874
,,,match,5.0968256
,,,nematode,4.72533
,,,digital clock,4.4990344
,,,jack-o'-lantern,3.9015307
,,,candle,3.7416358
mobilenet_v1_0.75_128,label,0.04153782701365076
,,,match,5.077823
,,,nematode,4.7496142
,,,digital clock,4.496717
,,,jack-o'-lantern,3.8932793
,,,candle,3.7369552
mobilenet_v1_0.75_128,label,0.041232810985495985
,,,match,5.0851097
,,,nematode,4.737836
,,,digital clock,4.504539
,,,jack-o'-lantern,3.8907719
,,,candle,3.7222235
mobilenet_v1_0.75_128,label,0.04253214192882185
,,,match,5.055821
,,,nematode,4.744298
,,,digital clock,4.498575
,,,jack-o'-lantern,3.9058492
,,,candle,3.7315447
mobilenet_v1_0.75_128,label,0.041042461747122255
,,,match,5.0605764
,,,nematode,4.7497506
,,,digital clock,4.5122256
,,,jack-o'-lantern,3.911009
,,,candle,3.7392218
mobilenet_v1_0.75_128,label,0.040035228626115596
,,,match,5.0781865
,,,nematode,4.7348304
,,,digital clock,4.5054874
,,,jack-o'-lantern,3.8973584
,,,candle,3.7286985
mobilenet_v1_0.75_128,label,0.040551901509418085
,,,match,5.076287
,,,nematode,4.737446
,,,digital clock,4.5021715
,,,jack-o'-lantern,3.9039125
,,,candle,3.73538
mobilenet_v1_0.75_128,label,0.04147244365158825
,,,match,5.0710816
,,,nematode,4.72781
,,,digital clock,4.4893365
,,,jack-o'-lantern,3.8945718
,,,candle,3.7399101
mobilenet_v1_0.75_128,label,0.041736073492093545
,,,match,5.067937
,,,nematode,4.753313
,,,digital clock,4.5208893
,,,jack-o'-lantern,3.9079049
,,,candle,3.7346036
mobilenet_v1_0.75_128,label,0.040407830331880036
,,,match,5.077272
,,,nematode,4.7351213
,,,digital clock,4.5004363
,,,jack-o'-lantern,3.895321
,,,candle,3.7470088
mobilenet_v1_0.75_128,label,0.041964731753053576
,,,match,5.069848
,,,nematode,4.755656
,,,digital clock,4.4984603
,,,jack-o'-lantern,3.8930235
,,,candle,3.7233868
mobilenet_v1_0.75_128,label,0.04163536003111182
,,,match,5.059448
,,,nematode,4.7453995
,,,digital clock,4.496786
,,,jack-o'-lantern,3.9004626
,,,candle,3.7306232
mobilenet_v1_0.75_128,label,0.04106802440787961
,,,match,5.077462
,,,nematode,4.753283
,,,digital clock,4.525097
,,,jack-o'-lantern,3.9085069
,,,candle,3.7350419
mobilenet_v1_0.75_128,label,0.04229318806727707
,,,match,5.0807996
,,,nematode,4.746846
,,,digital clock,4.508941
,,,jack-o'-lantern,3.8882792
,,,candle,3.7450788
mobilenet_v1_1.0_128,label,0.06709363488894618
,,,match,5.227467
,,,nematode,5.159128
,,,spotlight,4.869951
,,,digital clock,4.8620224
,,,candle,4.636102
mobilenet_v1_1.0_128,label,0.06620036749921783
,,,match,5.228921
,,,nematode,5.116352
,,,digital clock,4.9111977
,,,spotlight,4.90139
,,,candle,4.6002727
mobilenet_v1_1.0_128,label,0.06648368782108892
,,,match,5.1846337
,,,nematode,5.047873
,,,digital clock,4.84081
,,,spotlight,4.8275867
,,,candle,4.5834394
mobilenet_v1_1.0_128,label,0.06744127798112953
,,,match,5.284191
,,,nematode,5.2315054
,,,spotlight,4.9933496
,,,digital clock,4.9502163
,,,candle,4.6387467
mobilenet_v1_1.0_128,label,0.06746267367813405
,,,match,5.2342834
,,,nematode,5.142716
,,,spotlight,4.905072
,,,digital clock,4.842563
,,,candle,4.583319
mobilenet_v1_1.0_128,label,0.06607135763523735
,,,nematode,5.259564
,,,match,5.2191606
,,,spotlight,4.967523
,,,digital clock,4.9370055
,,,candle,4.6232915
mobilenet_v1_1.0_128,label,0.06440938281073817
,,,match,5.220743
,,,nematode,5.2019496
,,,spotlight,4.8826103
,,,digital clock,4.8701696
,,,candle,4.5864487
mobilenet_v1_1.0_128,label,0.0677230256810653
,,,match,5.283636
,,,nematode,5.237315
,,,spotlight,4.997181
,,,digital clock,4.9180174
,,,candle,4.645725
mobilenet_v1_1.0_128,label,0.06512125114107598
,,,match,5.263098
,,,nematode,5.062948
,,,spotlight,4.946217
,,,digital clock,4.8562646
,,,candle,4.6141653
mobilenet_v1_1.0_128,label,0.06532637703501604
,,,match,5.2498465
,,,nematode,5.181235
,,,spotlight,4.9050856
,,,digital clock,4.867392
,,,candle,4.665415
mobilenet_v1_1.0_128,label,0.0644563395382004
,,,match,5.1826887
,,,nematode,5.089956
,,,digital clock,4.863712
,,,spotlight,4.8406267
,,,candle,4.6273375
mobilenet_v1_1.0_128,label,0.0670591124825366
,,,match,5.2036724
,,,nematode,5.147778
,,,digital clock,4.842557
,,,spotlight,4.823782
,,,candle,4.598178
mobilenet_v1_1.0_128,label,0.06729273118549113
,,,match,5.255867
,,,nematode,5.1283545
,,,spotlight,4.9233403
,,,digital clock,4.8919973
,,,candle,4.627159
mobilenet_v1_1.0_128,label,0.06631427606167543
,,,match,5.2432513
,,,nematode,5.236354
,,,spotlight,5.0057845
,,,digital clock,4.9187427
,,,candle,4.6506977
mobilenet_v1_1.0_128,label,0.06522876597447609
,,,match,5.2571797
,,,nematode,5.1239347
,,,spotlight,4.9577794
,,,digital clock,4.895403
,,,candle,4.601061
mobilenet_v1_1.0_128,label,0.06834534969407047
,,,match,5.2746186
,,,nematode,5.095999
,,,spotlight,4.986051
,,,digital clock,4.9376383
,,,candle,4.611276
mobilenet_v1_1.0_128,label,0.06526793807740812
,,,match,5.3030367
,,,nematode,5.170664
,,,spotlight,4.9871674
,,,digital clock,4.919612
,,,candle,4.621212
mobilenet_v1_1.0_128,label,0.06650898630009809
,,,match,5.2193947
,,,nematode,5.14571
,,,spotlight,4.891714
,,,digital clock,4.825117
,,,candle,4.630575
mobilenet_v1_1.0_128,label,0.06830185009610196
,,,match,5.2101803
,,,nematode,5.123755
,,,spotlight,4.902114
,,,digital clock,4.8564324
,,,candle,4.659705
mobilenet_v1_1.0_128,label,0.06584564867836169
,,,match,5.2179284
,,,nematode,5.126897
,,,digital clock,4.875874
,,,spotlight,4.863973
,,,candle,4.5862556
mobilenet_v1_1.0_128,label,0.06485103933834216
,,,nematode,5.264166
,,,match,5.215764
,,,spotlight,4.9103284
,,,digital clock,4.903684
,,,candle,4.6605945
mobilenet_v1_1.0_128,label,0.06572645197545315
,,,match,5.258321
,,,nematode,5.193828
,,,spotlight,4.902697
,,,digital clock,4.900127
,,,candle,4.6130524
mobilenet_v1_1.0_128,label,0.06853933282772225
,,,match,5.287584
,,,nematode,5.253479
,,,spotlight,5.0177207
,,,digital clock,4.9377832
,,,candle,4.655567
mobilenet_v1_1.0_128,label,0.06604481329040521
,,,match,5.263305
,,,nematode,5.111699
,,,spotlight,4.9214354
,,,digital clock,4.8683925
,,,candle,4.630979
mobilenet_v1_1.0_128,label,0.06471474287676843
,,,match,5.2216897
,,,nematode,5.1733737
,,,digital clock,4.8581824
,,,spotlight,4.8463902
,,,candle,4.561636
mobilenet_v1_1.0_128,label,0.06616116323427265
,,,match,5.225458
,,,nematode,5.1345735
,,,digital clock,4.930711
,,,spotlight,4.929908
,,,candle,4.6071777
mobilenet_v1_1.0_128,label,0.0672437201311149
,,,match,5.281866
,,,nematode,5.1450806
,,,spotlight,4.959898
,,,digital clock,4.892472
,,,candle,4.6236553
mobilenet_v1_1.0_128,label,0.06724933865952495
,,,match,5.2182074
,,,nematode,5.086396
,,,digital clock,4.882963
,,,spotlight,4.863827
,,,candle,4.591275
mobilenet_v1_1.0_128,label,0.0665941467135571
,,,match,5.271093
,,,nematode,5.147724
,,,spotlight,4.9612885
,,,digital clock,4.8672857
,,,candle,4.6302595
mobilenet_v1_1.0_128,label,0.06558171948266747
,,,match,5.2822537
,,,nematode,5.192687
,,,spotlight,4.9968796
,,,digital clock,4.908328
,,,candle,4.63686
mobilenet_v1_1.0_128,label,0.0647830283492857
,,,nematode,5.157354
,,,match,5.146497
,,,spotlight,4.888306
,,,digital clock,4.850759
,,,candle,4.611836
mobilenet_v1_1.0_128,label,0.068459678008456
,,,match,5.219682
,,,nematode,5.0632596
,,,spotlight,4.855951
,,,digital clock,4.817336
,,,candle,4.5608582
mobilenet_v1_0.25_192,label,0.015426738218512119
,,,nematode,5.4631586
,,,match,4.53916
,,,spotlight,4.3659153
,,,digital clock,4.33702
,,,jack-o'-lantern,3.9395866
mobilenet_v1_0.25_192,label,0.016208114719789418
,,,nematode,5.452264
,,,match,4.544425
,,,spotlight,4.366398
,,,digital clock,4.3504744
,,,jack-o'-lantern,3.90454
mobilenet_v1_0.25_192,label,0.014874577480000893
,,,nematode,5.502036
,,,match,4.5449057
,,,spotlight,4.3756104
,,,digital clock,4.3490334
,,,jack-o'-lantern,3.930758
mobilenet_v1_0.25_192,label,0.015032892700704523
,,,nematode,5.5034766
,,,match,4.5406427
,,,spotlight,4.3825374
,,,digital clock,4.353182
,,,jack-o'-lantern,3.944368
mobilenet_v1_0.25_192,label,0.015001226755063147
,,,nematode,5.484444
,,,match,4.548036
,,,spotlight,4.375246
,,,digital clock,4.34027
,,,jack-o'-lantern,3.914342
mobilenet_v1_0.25_192,label,0.015556031965656372
,,,nematode,5.4652185
,,,match,4.5439496
,,,spotlight,4.3726935
,,,digital clock,4.3352127
,,,jack-o'-lantern,3.9195466
mobilenet_v1_0.25_192,label,0.015250327391289183
,,,nematode,5.484202
,,,match,4.540145
,,,spotlight,4.3641815
,,,digital clock,4.339929
,,,jack-o'-lantern,3.9297967
mobilenet_v1_0.25_192,label,0.015609088129241578
,,,nematode,5.5005035
,,,match,4.563111
,,,spotlight,4.3728247
,,,digital clock,4.3586555
,,,jack-o'-lantern,3.9455695
mobilenet_v1_0.25_192,label,0.015225087222891252
,,,nematode,5.4573274
,,,match,4.534789
,,,spotlight,4.356477
,,,digital clock,4.344886
,,,jack-o'-lantern,3.9251957
mobilenet_v1_0.25_192,label,0.015017061505734628
,,,nematode,5.4962306
,,,match,4.5477815
,,,spotlight,4.38704
,,,digital clock,4.345439
,,,jack-o'-lantern,3.9416585
mobilenet_v1_0.25_192,label,0.015056521446943659
,,,nematode,5.4936304
,,,match,4.544825
,,,spotlight,4.384795
,,,digital clock,4.353727
,,,jack-o'-lantern,3.9531698
mobilenet_v1_0.25_192,label,0.015651056425774523
,,,nematode,5.49557
,,,match,4.550721
,,,spotlight,4.3866854
,,,digital clock,4.345954
,,,jack-o'-lantern,3.9323516
mobilenet_v1_0.25_192,label,0.015248607003378463
,,,nematode,5.480188
,,,match,4.535265
,,,spotlight,4.3799
